Semester,Gender,Term_Credit_Hours,Term_GPA,Total_Credit_Hours_Earned,Change_in_GPA,Occupancy,Day_of_Week,Course_Level,Expected_Graduation_Yr,Underclassman,Total_Visits,Major_Indicated,MATH,STAT,Exams_Approaching,Afternoon,Evening
Fall,MALE,13,3.538,122,0.16,13,Thu,Introductory,2020,0,5,1,1,0,0,0,1
Fall,MALE,15,2.25,124,-0.572,14,Thu,Introductory,2020,0,3,1,1,0,0,0,1
Fall,MALE,13,3.1,163,0.991,15,Thu,Introductory,2017,0,14,0,1,0,0,0,1
Fall,FEMALE,16,3.25,123,-0.301,16,Thu,Introductory,2020,0,32,1,1,0,0,0,1
Fall,FEMALE,16,3.062,128,-0.139,17,Thu,Introductory,2020,0,27,1,1,0,0,0,1
Fall,MALE,14,2.214,122,-1.411,18,Thu,Introductory,2021,0,3,1,1,0,0,0,1
Fall,MALE,13,3.461,140,0.008,18,Thu,Introductory,2019,0,1,1,1,0,0,0,1
Fall,FEMALE,17,2.823,0,-0.045,18,Thu,Introductory,2018,0,3,1,1,0,0,0,1
Fall,FEMALE,16,3.769,129,0.192,19,Thu,Introductory,2020,0,29,1,1,0,0,0,1
Fall,FEMALE,13,3.307,150,-0.353,20,Thu,Introductory,2018,0,14,0,1,0,0,0,1
Fall,MALE,16,4,122,0,21,Thu,Introductory,2020,0,3,1,1,0,0,0,1
Fall,MALE,12,3.25,154,-0.04,21,Thu,Introductory,2017,0,3,0,1,0,0,0,1
Fall,FEMALE,16,2.875,123,0.217,20,Thu,Introductory,2020,0,25,1,1,0,0,0,1
Fall,MALE,16,3.076,63,0.112,14,Thu,Introductory,2017,0,25,0,1,0,0,0,1
Fall,FEMALE,17,3.47,145,0.579,10,Thu,Introductory,2020,0,7,1,1,0,0,0,1
Fall,MALE,17,3.647,132,-0.122,1,Fri,Introductory,2020,0,30,1,1,0,0,0,0
Fall,FEMALE,17,4,142,0.189,2,Fri,Introductory,2018,0,12,1,1,0,0,0,0
Fall,FEMALE,16,2.916,79,-0.008,3,Fri,Introductory,2018,0,47,0,1,0,0,0,0
Fall,FEMALE,6,2.5,105,-0.765,3,Fri,Intermediate,2017,0,5,0,0,1,0,0,0
Fall,FEMALE,15,3.733,130,0.389,4,Fri,Introductory,2019,0,12,1,1,0,0,0,0
Fall,MALE,9,3,55,0.674,5,Fri,Introductory,2017,1,3,0,1,0,0,0,0
Fall,MALE,16,3.692,122,0.362,5,Fri,Introductory,2020,0,19,1,1,0,0,0,0
Fall,MALE,17,2.882,126,0.032,6,Fri,Introductory,2020,0,23,1,1,0,0,0,0
Fall,MALE,16,2.384,134,-0.43,5,Fri,Introductory,2020,0,11,1,1,0,0,0,0
Fall,MALE,12,2.25,136,-0.47,5,Fri,Introductory,2020,0,44,1,1,0,0,0,0
Fall,MALE,16,4,121,0.954,6,Fri,Introductory,2021,0,1,1,1,0,0,0,0
Fall,MALE,12,2.666,133,0.03,7,Fri,Introductory,2018,0,16,0,1,0,0,0,0
Fall,FEMALE,16,4,132,0.083,8,Fri,Introductory,2018,0,15,0,1,0,0,0,0
Fall,MALE,15,2.466,30,-0.126,8,Fri,Introductory,2017,1,8,0,1,0,0,0,0
Fall,FEMALE,16,3.25,130,-0.343,9,Fri,Introductory,2019,0,9,1,1,0,0,0,0
Fall,MALE,13,3.769,128,0.181,10,Fri,Introductory,2020,0,64,1,1,0,0,0,0
Fall,MALE,12,2.75,136,0.012,10,Fri,Introductory,2017,0,3,0,1,0,0,0,0
Fall,MALE,18,2.333,155,-0.05,11,Fri,Introductory,2017,0,2,0,1,0,0,0,0
Fall,MALE,15,3.666,123,0.096,10,Fri,Introductory,2020,0,60,1,0,0,0,0,0
Fall,MALE,14,2.428,145,-0.289,11,Fri,Introductory,2020,0,12,1,1,0,0,1,0
Fall,MALE,17,2.294,139,-0.083,7,Fri,Introductory,2018,0,3,0,1,0,0,1,0
Fall,FEMALE,13,3,164,-0.346,8,Fri,Intermediate,2018,0,3,0,1,0,0,1,0
Fall,FEMALE,13,2.1,126,-0.722,7,Fri,Introductory,2019,0,9,1,1,0,0,1,0
Fall,FEMALE,17,3.571,147,-0.061,6,Fri,Introductory,2021,0,6,1,1,0,0,1,0
Fall,MALE,17,2.705,124,-0.261,7,Fri,Introductory,2020,0,2,1,1,0,0,1,0
Fall,MALE,12,2.25,136,-0.47,2,Fri,Introductory,2020,0,44,1,1,0,0,1,0
Fall,MALE,18,3.6,133,0.585,3,Fri,Introductory,2020,0,7,1,1,0,0,1,0
Fall,MALE,13,4,145,0.616,4,Fri,Introductory,2020,0,20,1,1,0,0,1,0
Fall,MALE,16,3.187,119,0.497,4,Fri,Introductory,2017,0,8,0,1,0,0,1,0
Fall,MALE,14,3.2,131,0.245,4,Fri,Intermediate,2018,0,48,0,1,0,0,1,0
Fall,MALE,16,2.8,109,0.041,4,Fri,Graduate,2021,0,13,1,1,0,0,1,0
Fall,MALE,17,3.823,124,0.502,1,Tue,Intermediate,2020,0,76,1,0,0,0,0,0
Fall,MALE,13,2.846,104,0.321,2,Tue,Introductory,2021,0,1,1,0,0,0,0,0
Fall,MALE,17,3.529,145,-0.232,2,Tue,Introductory,2020,0,12,1,1,0,0,0,0
Fall,FEMALE,13,3.538,131,-0.128,3,Tue,Introductory,2021,0,11,1,1,0,0,0,0
Fall,FEMALE,18,3.2,133,0.209,2,Tue,Introductory,2019,0,6,1,1,0,0,0,0
Fall,MALE,10,3.4,145,0.857,3,Tue,Introductory,2018,0,8,0,1,0,0,0,0
Fall,FEMALE,15,3.666,133,-0.046,4,Tue,Introductory,2018,0,19,0,1,0,0,0,0
Fall,MALE,18,3.666,159,-0.07,5,Tue,Introductory,2019,0,70,1,1,0,0,0,0
Fall,MALE,13,2.076,146,-0.524,6,Tue,Intermediate,2018,0,5,0,0,1,0,0,0
Fall,FEMALE,16,3.812,132,0.135,7,Tue,Introductory,2020,0,4,1,1,0,0,0,0
Fall,FEMALE,15,3.666,125,-0.015,8,Tue,Introductory,2020,0,15,1,1,0,0,0,0
Fall,MALE,12,2.25,136,-0.47,9,Tue,Introductory,2020,0,44,1,1,0,0,0,0
Fall,FEMALE,16,3.812,69,-0.078,10,Tue,Introductory,2018,1,1,0,1,0,0,0,0
Fall,FEMALE,16,2.875,28,0.087,11,Tue,Introductory,2018,0,11,0,1,0,0,0,0
Fall,MALE,13,4,145,0.616,9,Tue,Introductory,2020,0,20,1,1,0,0,0,0
Fall,MALE,16,3.8,139,0.207,9,Tue,Introductory,2020,0,36,1,1,0,0,0,0
Fall,FEMALE,17,2.823,0,-0.045,10,Tue,Introductory,2018,0,3,1,1,0,0,0,0
Fall,MALE,16,3.769,125,-0.231,10,Tue,Introductory,2021,0,42,1,1,0,0,0,0
Fall,MALE,16,2.875,0,-0.442,11,Tue,Introductory,2018,0,49,1,1,0,0,0,0
Fall,MALE,16,3.625,125,0.158,11,Tue,Introductory,2018,0,25,0,1,0,0,0,0
Fall,MALE,16,3.076,128,0.39,12,Tue,Introductory,2018,0,12,0,1,0,0,0,0
Fall,FEMALE,16,4,132,0.083,13,Tue,Introductory,2018,0,15,0,1,0,0,0,0
Fall,MALE,18,3.666,159,-0.07,14,Tue,Introductory,2019,0,70,1,1,0,0,0,0
Fall,FEMALE,14,2.545,125,-0.318,15,Tue,Introductory,2018,0,27,0,1,0,0,0,0
Fall,FEMALE,15,3.8,123,-0.066,16,Tue,Introductory,2018,0,52,0,1,0,0,0,0
Fall,MALE,17,3.647,123,0.36,17,Tue,Introductory,2019,0,13,1,1,0,0,0,0
Fall,FEMALE,15,3.8,148.27,0.04,18,Tue,Advanced,2018,0,7,0,0,0,0,0,0
Fall,FEMALE,16,3.25,127,0.009,18,Tue,Advanced,2017,0,8,0,0,0,0,0,0
Fall,MALE,6,4,134,0.577,16,Tue,Intermediate,2017,0,9,0,0,1,0,1,0
Fall,MALE,19,3.812,126,-0.074,14,Tue,Introductory,2019,0,14,1,0,0,0,1,0
Fall,FEMALE,16,3.062,131,-0.091,14,Tue,Intermediate,2018,0,2,0,0,1,0,1,0
Fall,MALE,16,3.384,135,-0.096,14,Tue,Introductory,2020,0,1,1,1,0,0,1,0
Fall,FEMALE,14,3,122,0,11,Tue,Intermediate,2020,0,19,1,0,0,0,1,0
Fall,FEMALE,17,4,147,0.094,10,Tue,Introductory,2018,0,1,0,0,0,0,1,0
Fall,FEMALE,12,3,130,-0.15,8,Tue,Intermediate,2018,0,19,0,0,0,0,1,0
Fall,MALE,15,4,147,0.07,8,Tue,Introductory,2019,0,34,1,1,0,0,1,0
Fall,FEMALE,17,4,150,0,9,Tue,Introductory,2018,0,37,0,1,0,0,1,0
Fall,FEMALE,15,3.2,125,-0.141,10,Tue,Introductory,2018,0,33,0,1,0,0,1,0
Fall,MALE,3,0,136,-3.186,11,Tue,Introductory,2018,0,35,0,1,0,0,1,0
Fall,FEMALE,16,2.875,134,-0.303,12,Tue,Introductory,2018,0,23,0,1,0,0,1,0
Fall,FEMALE,16,3.076,124,-0.471,13,Tue,Introductory,2018,0,23,0,1,0,0,1,0
Fall,MALE,16,2.687,138,-0.335,14,Tue,Introductory,2018,0,61,0,1,0,0,1,0
Fall,FEMALE,15,3.666,167,0.053,14,Tue,Introductory,2018,0,1,0,0,0,0,1,0
Fall,MALE,4,1,150,-1.089,15,Tue,Introductory,2020,0,5,1,1,0,0,1,0
Fall,FEMALE,15,2.416,133,-0.441,16,Tue,Introductory,2018,0,49,0,1,0,0,1,0
Fall,MALE,19,3.625,126,0.131,13,Tue,Introductory,2018,0,42,0,1,0,0,1,0
Fall,MALE,16,3.307,125,0.094,14,Tue,Introductory,2018,0,31,0,1,0,0,1,0
Fall,MALE,16,3.461,123,0.52,15,Tue,Intermediate,2018,0,3,0,0,1,0,1,0
Fall,FEMALE,16,2.937,155,-0.012,16,Tue,Introductory,2020,0,60,1,0,0,0,1,0
Fall,MALE,17,2.882,126,0.032,15,Tue,Introductory,2020,0,23,1,1,0,0,1,0
Fall,MALE,15,3.111,122,-0.037,16,Tue,Introductory,2019,0,37,1,1,0,0,1,0
Fall,MALE,16,3.3,27,0.509,14,Tue,Introductory,2017,1,6,0,1,0,0,1,0
Fall,MALE,15,4,152,0.028,15,Tue,Advanced,2017,0,1,0,0,0,0,1,0
Fall,MALE,16,3.8,139,0.207,16,Tue,Introductory,2020,0,36,1,1,0,0,1,0
Fall,MALE,17,2.882,126,0.563,16,Tue,Intermediate,2021,0,21,1,0,1,0,1,0
Fall,MALE,13,2.461,133,0.034,17,Tue,Introductory,2019,0,1,1,1,0,0,1,0
Fall,MALE,16,3.437,123,0.446,18,Tue,Introductory,2019,0,36,1,1,0,0,1,0
Fall,MALE,10,2.333,139,-0.591,19,Tue,Intermediate,2018,0,33,0,0,0,0,1,0
Fall,MALE,13,0,10,-0.782,19,Tue,Introductory,2017,1,1,0,1,0,0,1,0
Fall,FEMALE,12,3,169,0.274,19,Tue,Introductory,2018,0,25,0,1,0,0,1,0
Fall,MALE,16,3.538,129,-0.038,20,Tue,Introductory,2020,0,27,1,1,0,0,1,0
Fall,FEMALE,16,3.812,126,0.677,21,Tue,Introductory,2020,0,20,1,1,0,0,1,0
Fall,MALE,14,3.142,158.19,0.036,19,Tue,Introductory,2018,0,25,0,1,0,0,1,0
Fall,MALE,17,3.647,127,0.14,17,Tue,Introductory,2018,0,1,0,1,0,0,1,0
Fall,FEMALE,16,3.625,133,0.252,18,Tue,Introductory,2020,0,49,1,1,0,0,1,0
Fall,FEMALE,15,1.818,148,-1.053,18,Tue,Intermediate,2018,0,4,0,0,0,0,1,0
Fall,FEMALE,18,3.111,122,-0.042,13,Tue,Intermediate,2019,0,9,1,0,0,0,1,0
Fall,FEMALE,12,3.75,152,0.393,14,Tue,Intermediate,2018,0,4,0,0,1,0,1,0
Fall,MALE,17,2.812,136,0.182,15,Tue,Introductory,2019,0,24,1,1,0,0,1,0
Fall,FEMALE,17,3.117,124,-0.883,16,Tue,Introductory,2021,0,10,1,1,0,0,1,0
Fall,MALE,15,2.25,137,-0.472,14,Tue,Advanced,2018,0,29,0,0,0,0,1,0
Fall,MALE,16,3.266,146,0.399,12,Tue,Introductory,2019,0,2,1,1,0,0,1,0
Fall,MALE,16,3.25,122,0.406,13,Tue,Introductory,2020,0,24,1,1,0,0,1,0
Fall,FEMALE,12,3.333,151,-0.462,13,Tue,Intermediate,2017,0,27,0,0,0,0,1,0
Fall,MALE,16,3.812,122,0.211,14,Tue,Introductory,2020,0,6,1,1,0,0,1,0
Fall,FEMALE,16,3.25,131,-0.044,15,Tue,Introductory,2020,0,5,1,1,0,0,1,0
Fall,FEMALE,15,3.6,129,0.15,16,Tue,Introductory,2018,0,20,0,1,0,0,1,0
Fall,MALE,16,3.25,123,-0.75,17,Tue,Introductory,2021,0,8,1,1,0,0,1,0
Fall,MALE,16,3.076,123,-0.041,18,Tue,Introductory,2020,0,33,1,1,0,0,1,0
Fall,MALE,16,3.769,107,0.15,19,Tue,Introductory,2021,0,45,1,1,0,0,1,0
Fall,FEMALE,14,4,143,0.307,18,Tue,Introductory,2017,0,6,0,1,0,0,1,0
Fall,MALE,14,0,8,-1.437,19,Tue,Introductory,2017,1,26,0,1,0,0,1,0
Fall,FEMALE,19,4,122,0,16,Tue,Introductory,2021,0,17,1,1,0,0,1,0
Fall,MALE,12,3.25,154,-0.04,15,Tue,Introductory,2017,0,3,0,1,0,0,0,1
Fall,FEMALE,14,2.666,24,0.298,15,Tue,Introductory,2017,1,2,0,0,0,0,0,1
Fall,MALE,16,2.384,134,-0.43,14,Tue,Introductory,2020,0,11,1,1,0,0,0,1
Fall,FEMALE,15,4,76,0,8,Tue,Introductory,2017,0,4,0,0,0,0,0,1
Fall,MALE,16,2.687,138,-0.335,9,Tue,Introductory,2018,0,61,0,1,0,0,0,1
Fall,MALE,18,3.666,159,-0.07,6,Tue,Introductory,2019,0,70,1,1,0,0,0,1
Fall,FEMALE,17,3.666,131,0.125,6,Tue,Introductory,2021,0,1,1,0,0,0,0,1
Fall,MALE,16,4,134,0.5,6,Tue,Introductory,2020,0,20,1,1,0,0,0,1
Fall,FEMALE,18,1.357,40,0.309,7,Tue,Introductory,2017,1,1,1,1,0,0,0,1
Fall,FEMALE,17,3.294,134,0.08,7,Tue,Introductory,2018,0,22,0,1,0,0,0,1
Fall,MALE,16,3.687,123,-0.04,8,Tue,Introductory,2021,0,14,1,1,0,0,0,1
Fall,FEMALE,14,3,122,0,9,Tue,Introductory,2020,0,19,1,0,0,0,0,1
Fall,FEMALE,14,3.285,122,-0.201,8,Tue,Advanced,2017,0,20,0,0,0,0,0,1
Fall,FEMALE,16,1.6,40,-0.536,9,Tue,Introductory,2018,1,16,0,0,0,0,0,1
Fall,MALE,18,4,122,0.394,10,Tue,Intermediate,2018,0,1,0,1,0,0,0,1
Fall,FEMALE,20,3.647,174,-0.212,10,Tue,Advanced,2018,0,9,0,0,0,0,0,1
Fall,FEMALE,16,3.461,67,-0.172,9,Tue,Advanced,2017,0,16,0,0,0,0,0,1
Fall,MALE,14,4,162,0.058,10,Tue,Advanced,2018,0,10,0,0,0,0,0,1
Fall,MALE,15,2.466,30,-0.126,10,Tue,Introductory,2017,1,8,0,1,0,0,0,1
Fall,FEMALE,17,3,138,-0.594,11,Tue,Introductory,2018,0,3,0,1,0,0,0,1
Fall,FEMALE,12,2.222,125,-0.431,12,Tue,Introductory,2020,0,34,1,1,0,0,0,1
Fall,MALE,16,3.076,63,0.112,13,Tue,Introductory,2017,0,25,0,1,0,0,0,1
Fall,FEMALE,13,4,145,0.136,14,Tue,Advanced,2018,0,9,0,0,0,0,0,1
Fall,FEMALE,12,3.25,146,-0.311,15,Tue,Advanced,2018,0,4,0,0,0,0,0,1
Fall,FEMALE,19,4,122,0,15,Tue,Introductory,2021,0,17,1,1,0,0,0,1
Fall,FEMALE,16,3.25,123,-0.301,12,Tue,Introductory,2020,0,32,1,1,0,0,0,1
Fall,FEMALE,17,3.47,145,0.579,13,Tue,Introductory,2020,0,7,1,1,0,0,0,1
Fall,MALE,18,3.166,152,0.526,14,Tue,Intermediate,2018,0,15,0,0,1,0,0,1
Fall,MALE,16,1.923,122,-0.416,15,Tue,Introductory,2020,0,5,1,1,0,0,0,1
Fall,MALE,17,3.47,135,0.149,16,Tue,Intermediate,2018,0,1,1,0,1,0,0,1
Fall,FEMALE,13,2.555,69,-0.485,14,Tue,Graduate,2018,1,1,1,1,0,0,0,1
Fall,MALE,18,2.666,136,2.666,9,Tue,Introductory,2021,0,1,1,1,0,0,0,1
Fall,FEMALE,18,2.533,127,-0.58,7,Tue,Introductory,2019,0,13,1,1,0,0,0,1
Fall,MALE,9,3,55,0.674,1,Wed,Introductory,2017,1,3,0,1,0,0,0,0
Fall,MALE,12,3.5,173,0.196,2,Wed,Introductory,2018,0,29,0,1,0,0,0,0
Fall,MALE,16,3.3,27,0.509,2,Wed,Introductory,2017,1,6,0,1,0,0,0,0
Fall,FEMALE,18,4,13,0,3,Wed,Introductory,2019,1,7,1,1,0,0,0,0
Fall,FEMALE,16,2.916,79,-0.008,4,Wed,Introductory,2018,0,47,0,1,0,0,0,0
Fall,MALE,16,3.812,126,0.097,4,Wed,Advanced,2018,0,8,0,0,0,0,0,0
Fall,MALE,17,4,31,0,5,Wed,Introductory,2017,1,41,0,1,0,0,0,0
Fall,MALE,17,3.647,132,-0.122,6,Wed,Introductory,2020,0,30,1,1,0,0,0,0
Fall,MALE,18,3.666,159,-0.07,6,Wed,Introductory,2019,0,70,1,1,0,0,0,0
Fall,FEMALE,13,3.307,165,-0.272,6,Wed,Introductory,2018,0,10,0,1,0,0,0,0
Fall,FEMALE,18,3.666,134,-0.245,5,Wed,Introductory,2018,0,25,0,1,0,0,0,0
Fall,MALE,12,2.25,136,-0.47,6,Wed,Introductory,2020,0,44,1,1,0,0,0,0
Fall,FEMALE,20,4,41,0.084,7,Wed,Introductory,2017,1,19,0,1,0,0,0,0
Fall,FEMALE,14,4,176,0.375,8,Wed,Introductory,2020,0,30,1,1,0,0,0,0
Fall,MALE,13,2.076,133,-0.963,9,Wed,Introductory,2020,0,67,1,0,0,0,0,0
Fall,FEMALE,16,2.875,123,0.217,9,Wed,Introductory,2020,0,25,1,1,0,0,0,0
Fall,MALE,13,4,145,0.616,10,Wed,Introductory,2020,0,20,1,1,0,0,0,0
Fall,FEMALE,13,2.1,126,-0.722,10,Wed,Introductory,2019,0,9,1,1,0,0,0,0
Fall,FEMALE,16,3.812,132,0.135,10,Wed,Introductory,2020,0,4,1,1,0,0,0,0
Fall,MALE,16,2.714,132,0.033,11,Wed,Introductory,2019,0,44,1,1,0,0,0,0
Fall,FEMALE,13,3,76,0.5,12,Wed,Intermediate,2018,0,1,1,0,0,0,0,0
Fall,MALE,17,3.117,132,0.204,8,Wed,Introductory,2020,0,42,1,1,0,0,1,0
Fall,FEMALE,15,3,123,0.709,9,Wed,Introductory,2018,0,7,0,1,0,0,1,0
Fall,FEMALE,11,2,23,-0.45,9,Wed,Graduate,2017,1,1,0,1,0,0,1,0
Fall,MALE,13,3.769,128,0.181,7,Wed,Introductory,2020,0,64,1,1,0,0,1,0
Fall,MALE,18,3.833,138,0.659,6,Wed,Introductory,2018,0,16,0,1,0,0,1,0
Fall,MALE,12,2,134,-0.268,7,Wed,Advanced,2020,0,4,1,0,0,0,1,0
Fall,MALE,13,2.076,133,-0.963,8,Wed,Introductory,2020,0,67,1,0,0,0,1,0
Fall,FEMALE,13,3.75,142,1.35,9,Wed,Introductory,2018,0,59,0,1,0,0,1,0
Fall,FEMALE,18,2.75,30,-0.625,10,Wed,Intermediate,2017,0,6,0,0,0,0,1,0
Fall,MALE,16,3.625,125,0.158,8,Wed,Introductory,2018,0,25,0,1,0,0,1,0
Fall,MALE,16,3.812,127,0.5,9,Wed,Introductory,2020,0,3,1,1,0,0,1,0
Fall,FEMALE,13,2.692,130,-0.142,9,Wed,Graduate,2020,0,2,1,1,0,0,1,0
Fall,MALE,17,2.882,126,0.032,10,Wed,Introductory,2020,0,23,1,1,0,0,1,0
Fall,MALE,16,3.692,122,0.362,11,Wed,Introductory,2020,0,19,1,1,0,0,1,0
Fall,MALE,7,3,155,0.82,12,Wed,Introductory,2020,0,11,1,1,0,0,1,0
Fall,MALE,12,2.75,130,-0.325,13,Wed,Introductory,2020,0,6,1,1,0,0,1,0
Fall,FEMALE,12,3,130,-0.15,12,Wed,Intermediate,2018,0,19,0,0,0,0,1,0
Fall,FEMALE,15,4,125,0.554,13,Wed,Intermediate,2018,0,10,0,0,0,0,1,0
Fall,FEMALE,15,2.8,33,-0.1,13,Wed,Graduate,2017,1,2,0,1,0,0,1,0
Fall,FEMALE,13,2.538,139,0.058,13,Wed,Intermediate,2018,0,13,0,0,1,0,1,0
Fall,FEMALE,17,3,130,-0.336,14,Wed,Introductory,2018,0,26,0,1,0,0,1,0
Fall,FEMALE,15,4,126,0.036,11,Wed,Intermediate,2018,0,7,0,0,0,0,1,0
Fall,MALE,16,3.437,123,0.446,12,Wed,Introductory,2019,0,36,1,1,0,0,1,0
Fall,FEMALE,16,3.562,135,0.371,13,Wed,Intermediate,2018,0,9,0,0,0,0,1,0
Fall,MALE,15,4,138,0,13,Wed,Intermediate,2020,0,1,1,0,0,0,1,0
Fall,FEMALE,12,3,169,0.274,13,Wed,Introductory,2018,0,25,0,1,0,0,1,0
Fall,MALE,18,2.5,122,0.253,14,Wed,Introductory,2019,0,1,1,1,0,0,1,0
Fall,MALE,16,3.187,119,0.497,15,Wed,Introductory,2017,0,8,0,1,0,0,1,0
Fall,FEMALE,16,4,142,0.312,16,Wed,Intermediate,2019,0,35,1,0,0,0,1,0
Fall,FEMALE,15,3.8,123,-0.066,17,Wed,Introductory,2018,0,52,0,1,0,0,1,0
Fall,MALE,9,1,160,-1.719,17,Wed,Introductory,2020,0,5,1,1,0,0,1,0
Fall,MALE,16,2.714,132,0.033,12,Wed,Introductory,2019,0,44,1,1,0,0,1,0
Fall,FEMALE,18,3.823,155,0.069,13,Wed,Introductory,2020,0,14,1,1,0,0,1,0
Fall,FEMALE,12,3.75,152,0.393,14,Wed,Intermediate,2018,0,4,0,0,1,0,1,0
Fall,FEMALE,16,4,47,0.483,14,Wed,Intermediate,2017,1,3,0,0,0,0,1,0
Fall,FEMALE,14,2.875,62,-0.525,14,Wed,Introductory,2017,1,7,0,1,0,0,1,0
Fall,MALE,14,0,8,-1.437,15,Wed,Introductory,2017,1,26,0,1,0,0,1,0
Fall,MALE,16,2.384,134,-0.43,14,Wed,Introductory,2020,0,11,1,1,0,0,1,0
Fall,MALE,16,2.875,0,-0.442,12,Wed,Introductory,2018,0,49,1,1,0,0,1,0
Fall,MALE,16,2.687,138,-0.335,13,Wed,Introductory,2018,0,61,0,1,0,0,1,0
Fall,FEMALE,16,3.062,128,-0.139,12,Wed,Introductory,2020,0,27,1,1,0,0,1,0
Fall,MALE,22,4,147,0.125,13,Wed,Introductory,2018,0,5,0,0,0,0,1,0
Fall,FEMALE,16,2.375,113,0.359,14,Wed,Introductory,2021,0,1,1,0,0,0,1,0
Fall,MALE,12,3,69,0.32,15,Wed,Introductory,2019,0,8,1,1,0,0,1,0
Fall,MALE,15,3.666,123,0.096,16,Wed,Introductory,2020,0,60,1,0,0,0,1,0
Fall,FEMALE,15,3.6,129,0.15,13,Wed,Introductory,2018,0,20,0,1,0,0,1,0
Fall,MALE,16,3.076,123,-0.041,14,Wed,Introductory,2020,0,33,1,1,0,0,1,0
Fall,MALE,16,3.25,122,0.406,14,Wed,Introductory,2020,0,24,1,1,0,0,1,0
Fall,FEMALE,16,3.625,125,-0.029,15,Wed,Introductory,2020,0,4,1,1,0,0,1,0
Fall,MALE,16,3.769,107,0.15,16,Wed,Introductory,2021,0,45,1,1,0,0,1,0
Fall,MALE,16,3.3,27,0.509,16,Wed,Introductory,2017,1,6,0,1,0,0,1,0
Fall,FEMALE,15,3.75,136,-0.114,17,Wed,Introductory,2020,0,1,1,1,0,0,1,0
Fall,FEMALE,15,3,123,0.709,18,Wed,Introductory,2018,0,7,0,1,0,0,1,0
Fall,MALE,17,3.647,123,0.36,17,Wed,Introductory,2019,0,13,1,1,0,0,1,0
Fall,FEMALE,14,4,176,0.375,18,Wed,Introductory,2020,0,30,1,1,0,0,1,0
Fall,FEMALE,16,3.375,135,-0.094,19,Wed,Introductory,2020,0,2,1,0,0,0,1,0
Fall,MALE,16,3.437,123,0.104,20,Wed,Introductory,2020,0,14,1,1,0,0,1,0
Fall,FEMALE,19,4,128,0.488,21,Wed,Introductory,2020,0,4,1,0,0,0,1,0
Fall,FEMALE,19,3.769,125,-0.006,21,Wed,Introductory,2018,0,40,0,0,0,0,1,0
Fall,FEMALE,13,3.75,142,1.35,20,Wed,Introductory,2018,0,59,0,1,0,0,1,0
Fall,FEMALE,15,2.416,133,-0.441,19,Wed,Introductory,2018,0,49,0,1,0,0,1,0
Fall,MALE,12,3.333,203,-0.403,19,Wed,Introductory,2017,0,30,0,0,0,0,0,1
Fall,FEMALE,20,2.692,131,-0.516,18,Wed,Introductory,2018,0,13,0,1,0,0,0,1
Fall,FEMALE,14,3.285,122,-0.201,17,Wed,Advanced,2017,0,20,0,0,0,0,0,1
Fall,FEMALE,16,3.461,67,-0.172,15,Wed,Advanced,2017,0,16,0,0,0,0,0,1
Fall,FEMALE,11,2.272,132,-1.448,16,Wed,Advanced,2017,0,4,0,0,0,0,0,1
Fall,FEMALE,20,3.647,174,-0.212,14,Wed,Advanced,2018,0,9,0,0,0,0,0,1
Fall,FEMALE,14,2.571,95,0.622,13,Wed,Introductory,2020,0,7,1,1,0,0,0,1
Fall,MALE,15,2.25,129,-0.789,13,Wed,Introductory,2020,0,51,1,1,0,0,0,1
Fall,FEMALE,13,4,145,0.136,14,Wed,Advanced,2018,0,9,0,0,0,0,0,1
Fall,MALE,19,3.4,168,-0.086,15,Wed,Intermediate,2020,0,1,1,0,0,0,0,1
Fall,MALE,14,3,44,0.41,14,Wed,Introductory,2017,1,35,0,1,0,0,0,1
Fall,FEMALE,15,3.466,124,0.086,14,Wed,Introductory,2018,0,10,0,0,0,0,0,1
Fall,MALE,16,3.437,138,0.144,15,Wed,Introductory,2020,0,21,1,1,0,0,0,1
Fall,FEMALE,16,3.687,133,-0.073,16,Wed,Introductory,2020,0,24,1,0,0,0,0,1
Fall,MALE,7,3,155,0.82,17,Wed,Introductory,2020,0,11,1,1,0,0,0,1
Fall,FEMALE,15,2.75,122,-0.439,18,Wed,Introductory,2018,0,7,0,0,0,0,0,1
Fall,MALE,15,4,147,0.07,18,Wed,Introductory,2019,0,34,1,1,0,0,0,1
Fall,MALE,15,4,160,0.147,17,Wed,Intermediate,2018,0,1,0,0,0,0,0,1
Fall,FEMALE,12,3.75,131,0.281,15,Wed,Advanced,2018,0,2,0,0,0,0,0,1
Fall,MALE,10,2.7,130,-0.492,15,Wed,Advanced,2018,0,20,0,0,0,0,0,1
Fall,MALE,15,3,128,-0.094,16,Wed,Advanced,2017,0,12,0,0,0,0,0,1
Fall,MALE,15,2.25,137,-0.472,17,Wed,Advanced,2018,0,29,0,0,0,0,0,1
Fall,MALE,18,4,169,0.024,14,Wed,Advanced,2017,0,7,0,0,0,0,0,1
Fall,MALE,16,3.437,161,0.155,14,Wed,Intermediate,2018,0,6,0,0,0,0,0,1
Fall,FEMALE,15,2,82,-0.328,15,Wed,Introductory,2017,0,17,0,1,0,0,0,1
Fall,FEMALE,12,3.25,146,-0.311,16,Wed,Advanced,2018,0,4,0,0,0,0,0,1
Fall,FEMALE,18,2.285,139,0.266,15,Wed,Advanced,2019,0,15,1,0,0,0,0,1
Fall,MALE,11,2.6,162,-0.417,9,Wed,Introductory,2021,0,8,1,1,0,0,0,1
