Semester,Duration_In_Min,Gender,Term_Credit_Hours,Term_GPA,Total_Credit_Hours_Earned,Change_in_GPA,Day_of_Week,Course_Level,Expected_Graduation_Yr,Underclassman,Total_Visits,Major_Indicated,MATH,STAT,Exams_Approaching,Afternoon,Evening
Spring,63,FEMALE,14,3.714,48,-0.286,Wed,Introductory,2020,1,12,1,0,0,0,0,0
Spring,19,FEMALE,17,4,150,0,Wed,Intermediate,2018,0,37,0,0,0,0,0,0
Spring,59,MALE,20,2.785,149,-0.434,Wed,Intermediate,2020,0,14,1,1,0,0,0,0
Spring,53,FEMALE,19,3.692,125,0.579,Wed,Intermediate,2020,0,8,1,0,0,0,0,0
Spring,160,MALE,14,2.214,169.02,-0.695,Wed,Introductory,2018,0,34,0,1,0,0,0,0
Spring,90,FEMALE,17,4,142,0.189,Wed,Introductory,2018,0,12,1,1,0,0,0,0
Spring,20,FEMALE,15,3.8,122,0.093,Wed,Intermediate,2019,0,6,1,0,0,0,0,0
Spring,68,MALE,14,4,125,0.165,Wed,Advanced,2017,0,4,0,0,0,0,0,0
Spring,98,MALE,15,2.4,179,-0.215,Wed,Intermediate,2018,0,8,0,0,1,0,1,0
Spring,86,MALE,12,3.166,155,0.333,Wed,Advanced,2018,0,1,1,0,0,0,1,0
Spring,195,MALE,12,4,27,0,Wed,Introductory,2017,1,34,0,1,0,0,1,0
Spring,99,FEMALE,16,4,142,0.312,Wed,Introductory,2019,0,35,1,1,0,0,1,0
Spring,58,FEMALE,24,3.055,163,-0.242,Wed,Intermediate,2020,0,22,1,0,0,0,1,0
Spring,61,FEMALE,17,2.529,133,-0.35,Wed,Introductory,2018,0,42,0,1,0,0,1,0
Spring,44,MALE,16,3.437,122,0.028,Wed,Advanced,2019,0,21,1,0,0,0,1,0
Spring,52,FEMALE,16,3.375,143,-0.197,Wed,Introductory,2021,0,41,1,1,0,0,1,0
Spring,150,FEMALE,15,3.533,130,-0.201,Wed,Intermediate,2018,0,24,0,1,0,0,1,0
Spring,88,FEMALE,17,2.529,133,-0.35,Wed,Introductory,2018,0,42,0,1,0,0,1,0
Spring,106,MALE,14,2.642,124,-0.659,Wed,Introductory,2018,0,16,0,1,0,0,1,0
Spring,87,MALE,10,3,148,0.55,Wed,Intermediate,2017,0,1,0,0,1,0,1,0
Spring,53,FEMALE,16,3.625,133,0.252,Wed,Intermediate,2020,0,49,1,0,0,0,1,0
Spring,106,FEMALE,12,4,126,0.235,Wed,Advanced,2018,0,7,0,1,0,0,1,0
Spring,9,MALE,15,3,120,-0.38,Wed,Introductory,2020,0,23,1,1,0,0,1,0
Spring,141,FEMALE,18,3.133,125,-0.867,Wed,Introductory,2021,0,47,1,1,0,0,1,0
Spring,29,FEMALE,15,3.666,151,0.166,Wed,Introductory,2021,0,27,1,1,0,0,1,0
Spring,62,MALE,14,1.818,133,-0.922,Wed,Intermediate,2018,0,6,0,1,0,0,1,0
Spring,51,FEMALE,17,3.764,123,-0.136,Wed,Introductory,2018,0,20,0,1,0,0,1,0
Spring,101,FEMALE,15,3.666,151,0.166,Wed,Introductory,2021,0,27,1,1,0,0,1,0
Spring,23,FEMALE,18,2.888,128,0.03,Wed,Introductory,2019,0,3,1,1,0,0,1,0
Spring,136,MALE,16,2.875,141,-0.677,Wed,Intermediate,2018,0,6,0,0,1,0,1,0
Spring,60,MALE,18,4,125,0.051,Wed,Intermediate,2019,0,2,1,0,0,0,1,0
Spring,13,MALE,14,1.928,122,-1.092,Wed,Introductory,2019,0,68,1,0,0,0,1,0
Spring,56,MALE,14,2.785,108,0.108,Wed,Introductory,2021,0,30,1,0,0,0,1,0
Spring,82,FEMALE,12,3,128,-0.095,Wed,Intermediate,2018,0,22,0,0,0,0,1,0
Spring,135,MALE,9,3,126,-0.454,Wed,Introductory,2021,0,35,1,1,0,0,1,0
Spring,71,MALE,15,3.8,126,0.14,Wed,Intermediate,2020,0,36,1,0,0,0,1,0
Spring,118,MALE,8,2,151,-0.943,Wed,Introductory,2018,0,4,0,1,0,0,1,0
Spring,55,MALE,11,2.09,140,-0.694,Wed,Introductory,2018,0,2,1,0,0,0,1,0
Spring,50,FEMALE,15,3.8,130,-0.01,Wed,Intermediate,2018,0,5,0,0,1,0,1,0
Spring,26,MALE,17,3.058,137,-0.396,Wed,Introductory,2021,0,5,1,0,0,0,1,0
Spring,107,FEMALE,12,2.75,147,0.223,Wed,Intermediate,2020,0,6,1,0,1,0,1,0
Spring,52,FEMALE,15,3.266,126,-0.461,Wed,Advanced,2018,0,16,0,0,0,0,1,0
Spring,42,FEMALE,16,3.375,143,-0.197,Wed,Introductory,2021,0,41,1,1,0,0,1,0
Spring,65,MALE,14,3,44,0.41,Wed,Introductory,2017,1,35,0,1,0,0,1,0
Spring,81,MALE,12,2.666,133,0.03,Wed,Intermediate,2018,0,16,0,0,1,0,1,0
Spring,34,FEMALE,16,3.25,66,-0.25,Wed,Intermediate,2017,1,14,0,0,0,0,1,0
Spring,34,FEMALE,15,3.75,140,0.21,Wed,Intermediate,2019,0,3,1,0,0,0,1,0
Spring,22,MALE,15,3.466,122,0.156,Wed,Introductory,2020,0,2,1,1,0,0,1,0
Spring,109,FEMALE,14,3,117,-0.281,Wed,Introductory,2018,0,36,0,1,0,0,1,0
Spring,42,MALE,14,2.785,108,0.108,Wed,Intermediate,2021,0,30,1,0,0,0,1,0
Spring,25,MALE,13,3.307,144,0.511,Wed,Intermediate,2018,0,27,0,0,1,0,1,0
Spring,30,FEMALE,15,2.6,150,-0.42,Wed,Introductory,2018,0,12,0,0,0,0,0,1
Spring,46,FEMALE,18,2.533,127,-0.58,Wed,Introductory,2019,0,13,1,1,0,0,0,1
Spring,93,MALE,16,3.437,122,0.028,Wed,Intermediate,2019,0,21,1,0,1,0,0,1
Spring,161,FEMALE,16,2.687,127,-0.217,Wed,Introductory,2021,0,18,1,0,0,0,0,1
Spring,46,FEMALE,15,3.8,123,-0.066,Wed,Introductory,2018,0,52,0,1,0,0,0,1
Spring,29,MALE,15,2.25,129,-0.789,Wed,Intermediate,2020,0,51,1,0,0,0,0,1
Spring,71,MALE,15,2.533,133,0.029,Wed,Introductory,2018,0,26,0,1,0,0,0,1
Spring,50,FEMALE,17,3.176,137,-0.354,Wed,Advanced,2018,0,14,0,0,0,0,0,1
Spring,43,MALE,15,3.266,126,0.094,Wed,Introductory,2018,0,6,0,1,0,0,0,1
Spring,101,MALE,15,2.333,139,-0.504,Wed,Intermediate,2018,0,1,0,0,1,0,0,1
Spring,101,MALE,15,2.6,125,0.076,Wed,Intermediate,2019,0,32,1,0,1,0,0,1
Spring,47,MALE,13,2.615,122,-0.503,Wed,Intermediate,2018,0,3,0,1,0,0,0,1
Spring,63,FEMALE,14,1.5,166,-1.874,Wed,Introductory,2020,0,10,1,1,0,0,0,1
Spring,161,FEMALE,12,2.222,125,-0.431,Wed,Introductory,2020,0,34,1,1,0,0,0,1
Spring,69,FEMALE,15,2.416,133,-0.441,Wed,Introductory,2018,0,49,0,1,0,0,0,1
Spring,74,MALE,18,2.8,165,0.041,Wed,Introductory,2019,0,16,1,1,0,0,0,1
Spring,71,FEMALE,16,2.916,79,-0.008,Wed,Introductory,2018,0,47,0,1,0,0,0,1
Spring,66,MALE,16,4,141,0,Wed,Intermediate,2020,0,9,1,1,0,0,0,1
Spring,96,MALE,14,3.785,143,0.552,Thu,Intermediate,2020,0,4,1,1,0,0,0,0
Spring,30,FEMALE,12,3.25,144,0.025,Thu,Introductory,2018,0,9,0,1,0,0,0,0
Spring,30,FEMALE,12,2.222,125,-0.431,Thu,Introductory,2020,0,34,1,1,0,0,0,0
Spring,66,MALE,17,3.117,132,0.204,Thu,Introductory,2020,0,42,1,1,0,0,0,0
Spring,31,FEMALE,13,3.769,24,0.269,Thu,Intermediate,2021,0,4,1,0,0,0,0,0
Spring,56,FEMALE,14,3,117,-0.281,Thu,Introductory,2018,0,36,0,1,0,0,1,0
Spring,35,MALE,19,3.062,122,0.195,Thu,Intermediate,2018,0,5,0,0,1,0,1,0
Spring,58,MALE,19,3.631,144,0.223,Thu,Graduate,2020,0,46,1,1,0,0,1,0
Spring,66,MALE,15,0.8,35,-0.616,Thu,Introductory,2017,1,2,0,1,0,0,1,0
Spring,45,FEMALE,15,4,124,0.074,Thu,Introductory,2020,0,8,1,1,0,0,1,0
Spring,61,MALE,9,3,126,-0.454,Thu,Introductory,2021,0,35,1,1,0,0,1,0
Spring,58,MALE,14,1.818,133,-0.922,Thu,Intermediate,2018,0,6,0,1,0,0,1,0
Spring,53,MALE,11,2.545,156,-0.055,Thu,Advanced,2017,0,1,1,0,0,0,1,0
Spring,70,MALE,16,3.562,118,0.109,Thu,Introductory,2021,0,1,1,1,0,0,1,0
Spring,43,MALE,17,3.666,45,1.01,Thu,Introductory,2017,1,16,0,1,0,0,1,0
Spring,62,FEMALE,14,3,157,-0.082,Thu,Introductory,2018,0,20,0,1,0,0,1,0
Spring,29,MALE,17,3.823,124,0.502,Thu,Introductory,2020,0,76,1,1,0,0,1,0
Spring,61,FEMALE,16,2.937,155,-0.012,Thu,Introductory,2020,0,60,1,0,0,0,1,0
Spring,35,MALE,22,4,147,0.125,Thu,Intermediate,2018,0,5,0,0,0,0,1,0
Spring,43,MALE,13,3.615,138,-0.201,Thu,Introductory,2020,0,26,1,1,0,0,1,0
Spring,10,MALE,15,2.8,133,-0.144,Thu,Intermediate,2018,0,4,0,0,1,0,1,0
Spring,24,MALE,20,3,139,-0.015,Thu,Intermediate,2019,0,2,1,0,0,0,1,0
Spring,74,MALE,17,3.076,128,-0.147,Thu,Intermediate,2020,0,21,1,0,0,0,1,0
Spring,56,FEMALE,13,3.75,142,1.35,Thu,Introductory,2018,0,59,0,1,0,0,1,0
Spring,245,MALE,12,2.666,163,-0.094,Thu,Introductory,2017,0,53,1,1,0,0,1,0
Spring,63,MALE,14,2.785,108,0.108,Thu,Advanced,2021,0,30,1,0,0,0,1,0
Spring,78,MALE,17,3,148,0.188,Thu,Introductory,2018,0,47,0,1,0,0,1,0
Spring,11,MALE,19,3.812,126,-0.074,Thu,Intermediate,2019,0,14,1,0,0,0,1,0
Spring,15,MALE,15,2.4,173.04,-0.651,Thu,Intermediate,2017,0,6,0,0,0,0,1,0
Spring,29,FEMALE,16,3.25,130,-0.343,Thu,Intermediate,2019,0,9,1,0,1,0,0,1
Spring,214,MALE,19,3.631,144,0.223,Thu,Graduate,2020,0,46,1,1,0,0,0,1
Spring,42,FEMALE,12,2.5,89,-0.817,Thu,Introductory,2017,0,47,0,1,0,0,0,1
Spring,60,FEMALE,16,2.937,155,-0.012,Thu,Introductory,2020,0,60,1,1,0,0,0,1
Spring,64,FEMALE,13,3.615,38,-0.124,Thu,Advanced,2021,0,1,1,0,0,0,0,1
Spring,22,MALE,9,1.666,136,-0.134,Thu,Advanced,2017,0,1,0,0,0,0,0,1
Spring,65,MALE,16,3.272,132,0.203,Thu,Intermediate,2020,0,5,1,1,0,0,0,1
Spring,56,FEMALE,19,3.105,122,-0.253,Thu,Introductory,2018,0,30,0,1,0,0,0,1
Spring,68,MALE,15,2.4,125,-0.944,Thu,Introductory,2020,0,26,1,1,0,0,0,1
Spring,25,MALE,16,3.625,123,-0.26,Thu,Intermediate,2019,0,1,1,0,1,0,0,1
Spring,64,FEMALE,13,2.8,123,-0.752,Thu,Intermediate,2019,0,39,1,0,1,0,0,1
Spring,125,MALE,16,3.2,126,0.217,Thu,Introductory,2021,0,7,1,1,0,0,0,1
Spring,31,MALE,16,4,141,0,Thu,Intermediate,2020,0,9,1,1,0,0,0,1
Spring,115,FEMALE,16,2.4,99,0.105,Thu,Introductory,2021,0,1,1,1,0,0,0,1
Spring,75,MALE,18,4,169,0.024,Thu,Intermediate,2017,0,7,0,0,1,0,0,1
Spring,18,MALE,15,4,147,0.07,Thu,Introductory,2019,0,34,1,1,0,0,0,1
Spring,65,MALE,13,4,145,0.616,Thu,Introductory,2020,0,20,1,1,0,0,0,1
Spring,33,FEMALE,15,2.583,133,-0.389,Thu,Introductory,2019,0,21,1,1,0,0,0,1
Spring,15,MALE,16,4,141,0,Thu,Intermediate,2020,0,9,1,1,0,0,0,1
Spring,18,MALE,16,3.687,123,-0.04,Fri,Introductory,2021,0,14,1,1,0,0,0,0
Spring,36,MALE,15,2,9,-2,Fri,Advanced,2021,0,6,1,0,0,0,0,0
Spring,53,MALE,15,3,119,-0.105,Fri,Intermediate,2020,0,22,1,0,0,0,0,0
Spring,81,MALE,15,2.428,111,-0.25,Fri,Introductory,2021,0,35,1,0,0,0,0,0
Spring,63,MALE,15,3.666,123,0.096,Fri,Introductory,2020,0,60,1,0,0,0,0,0
Spring,40,FEMALE,12,2.5,89,-0.817,Fri,Introductory,2017,0,47,0,1,0,0,0,0
Spring,31,MALE,15,2.4,179,-0.215,Fri,Intermediate,2018,0,8,0,0,1,0,1,0
Spring,26,MALE,13,3.307,144,0.511,Fri,Intermediate,2018,0,27,0,0,1,0,1,0
Spring,125,FEMALE,16,4,142,0.312,Fri,Introductory,2019,0,35,1,1,0,0,1,0
Spring,107,MALE,14,2.214,169.02,-0.695,Fri,Introductory,2018,0,34,0,1,0,0,1,0
Spring,27,MALE,16,2.562,126,-0.14,Fri,Introductory,2017,0,5,0,0,0,0,1,0
Spring,79,MALE,12,2.666,163,-0.094,Fri,Introductory,2017,0,53,1,1,0,0,1,0
Spring,152,MALE,14,2.642,104,-0.13,Fri,Introductory,2021,0,19,1,1,0,0,1,0
Spring,78,MALE,9,2.666,150,0.593,Fri,Intermediate,2019,0,3,1,0,1,0,1,0
Spring,69,MALE,16,3.8,139,0.207,Fri,Introductory,2020,0,36,1,1,0,0,1,0
Spring,45,FEMALE,14,3,138,0.412,Fri,Introductory,2020,0,20,1,1,0,0,1,0
Spring,44,MALE,14,2.785,108,0.108,Fri,Introductory,2021,0,30,1,0,0,0,1,0
Spring,116,MALE,20,2.785,149,-0.434,Fri,Advanced,2020,0,14,1,1,0,0,1,0
Spring,60,FEMALE,17,3.714,122,0.154,Fri,Introductory,2020,0,16,1,1,0,0,1,0
Spring,71,FEMALE,15,3.666,125,-0.015,Fri,Introductory,2020,0,15,1,1,0,0,1,0
Spring,48,MALE,13,3.769,128,0.181,Fri,Intermediate,2020,0,64,1,0,0,0,1,0
Spring,78,FEMALE,12,1,79,-1.535,Fri,Intermediate,2018,0,9,1,0,0,0,1,0
Spring,62,MALE,15,3.6,122,-0.08,Fri,Intermediate,2019,0,31,1,0,1,0,1,0
Spring,62,FEMALE,16,3.538,131,0.244,Fri,Introductory,2019,0,2,1,1,0,0,1,0
Spring,52,MALE,9,3,98,0.375,Fri,Introductory,2018,0,17,1,1,0,0,1,0
Spring,41,MALE,15,3.8,126,0.14,Fri,Introductory,2020,0,36,1,1,0,0,1,0
Spring,7,FEMALE,16,4,122,0,Fri,Introductory,2021,0,20,1,1,0,0,1,0
Spring,78,MALE,20,3.058,124,-0.119,Sun,Introductory,2020,0,7,1,1,0,0,0,1
Spring,78,MALE,17,3,32,-0.285,Sun,Introductory,2017,1,6,0,1,0,0,0,1
Spring,15,MALE,14,3.142,102,0.175,Sun,Advanced,2018,0,1,0,0,0,0,0,1
Spring,42,FEMALE,20,3.588,148,0.117,Sun,Intermediate,2021,0,39,1,0,1,0,0,1
Spring,16,MALE,14,0,8,-1.437,Sun,Introductory,2017,1,26,0,1,0,0,0,1
Spring,149,FEMALE,13,3.384,151,-0.205,Sun,Advanced,2018,0,17,0,0,0,0,0,1
Spring,85,FEMALE,15,2.416,133,-0.441,Sun,Introductory,2018,0,49,0,1,0,0,0,1
Spring,193,FEMALE,16,3.187,124,-0.575,Sun,Introductory,2019,0,20,1,1,0,0,0,1
Spring,109,MALE,20,2.785,149,-0.434,Sun,Advanced,2020,0,14,1,1,0,0,0,1
Spring,97,MALE,19,3.631,144,0.223,Sun,Graduate,2020,0,46,1,1,0,0,0,1
Spring,168,MALE,18,4,143,0.278,Sun,Introductory,2018,0,65,0,1,0,0,0,1
Spring,47,FEMALE,16,3.375,143,-0.197,Sun,Introductory,2021,0,41,1,1,0,0,0,1
Spring,19,FEMALE,15,3.666,133,-0.046,Sun,Introductory,2018,0,19,0,1,0,0,0,1
Spring,30,FEMALE,16,3.7,103,1.663,Sun,Introductory,2019,0,1,1,0,0,0,0,1
Spring,95,MALE,12,2.666,163,-0.094,Sun,Introductory,2017,0,53,1,1,0,0,0,1
Spring,87,FEMALE,13,2.769,127,-0.119,Sun,Introductory,2018,0,4,0,1,0,0,0,1
Spring,87,MALE,12,1.833,129,-0.889,Sun,Introductory,2018,0,33,0,1,0,0,0,1
Spring,38,FEMALE,16,2.916,79,-0.008,Sun,Introductory,2018,0,47,0,1,0,0,0,1
Spring,51,FEMALE,13,3.23,35,0.162,Mon,Introductory,2017,1,10,0,1,0,0,0,0
Spring,43,FEMALE,15,1.8,68,-0.726,Mon,Introductory,2018,0,9,0,1,0,0,0,0
Spring,15,FEMALE,22,1.857,125,-0.749,Mon,Intermediate,2021,0,24,1,0,0,0,0,0
Spring,50,MALE,12,3.583,221,1.29,Mon,Intermediate,2019,0,1,1,1,0,0,0,0
Spring,186,MALE,14,2.214,169.02,-0.695,Mon,Introductory,2018,0,34,0,1,0,0,0,0
Spring,98,MALE,19,1.785,38,1.785,Mon,Introductory,2017,1,5,0,1,0,0,0,0
Spring,30,MALE,13,3.307,144,0.511,Mon,Intermediate,2018,0,27,0,0,1,0,1,0
Spring,62,MALE,16,2.307,120,0.087,Mon,Introductory,2021,0,12,1,0,0,0,1,0
Spring,84,MALE,12,4,122,0,Mon,Introductory,2020,0,28,1,1,0,0,1,0
Spring,36,MALE,15,4,134,0.495,Mon,Intermediate,2018,0,14,0,0,1,0,1,0
Spring,30,FEMALE,16,3.062,128,-0.232,Mon,Intermediate,2018,0,13,0,0,1,0,1,0
Spring,24,FEMALE,13,2.5,136,-0.18,Mon,Intermediate,2019,0,8,1,0,0,0,1,0
Spring,95,MALE,12,2.666,163,-0.094,Mon,Introductory,2017,0,53,1,1,0,0,1,0
Spring,63,FEMALE,14,1.875,26,-0.041,Mon,Graduate,2018,1,4,1,1,0,0,1,0
Spring,51,FEMALE,17,3.588,122,-0.049,Mon,Intermediate,2018,0,10,0,0,0,0,1,0
Spring,50,FEMALE,15,3.6,47,0.067,Mon,Intermediate,2017,1,8,0,0,0,0,1,0
Spring,50,FEMALE,16,3.375,122,-0.178,Mon,Intermediate,2019,0,10,1,0,0,0,1,0
Spring,85,MALE,13,2.076,133,-0.963,Mon,Advanced,2020,0,67,1,0,0,0,1,0
Spring,77,FEMALE,15,2.416,133,-0.441,Mon,Intermediate,2018,0,49,0,0,0,0,1,0
Spring,87,MALE,9,4,134,0.825,Mon,Introductory,2020,0,30,1,0,0,0,1,0
Spring,20,FEMALE,16,4,124,0.5,Mon,Intermediate,2018,0,3,0,0,0,0,1,0
Spring,81,MALE,19,3.375,181,0.122,Mon,Introductory,2017,0,15,0,0,0,0,1,0
Spring,23,FEMALE,14,4,126,0,Mon,Intermediate,2019,0,8,1,0,0,0,1,0
Spring,57,FEMALE,13,3.076,132.5,-0.304,Mon,Intermediate,2018,0,11,0,0,1,0,1,0
Spring,39,FEMALE,17,4,125,0.2,Mon,Intermediate,2021,0,5,1,0,0,0,1,0
Spring,47,FEMALE,16,4,122,0.2,Mon,Intermediate,2021,0,8,1,0,0,0,1,0
Spring,47,FEMALE,18,4,136,0,Mon,Intermediate,2020,1,8,1,0,0,0,1,0
Spring,46,FEMALE,19,3.473,128,-0.051,Mon,Intermediate,2020,0,6,1,0,0,0,1,0
Spring,47,MALE,9,2,33,0.097,Mon,Introductory,2018,1,2,0,1,0,0,1,0
Spring,72,FEMALE,16,3.444,123,0.347,Mon,Intermediate,2017,0,2,0,0,0,0,1,0
Spring,72,MALE,15,2.8,132,0.142,Mon,Advanced,2017,0,31,0,0,0,0,1,0
Spring,73,FEMALE,15,3.8,170,0.221,Mon,Advanced,2018,0,1,0,0,0,0,1,0
Spring,6,FEMALE,16,3.812,133,-0.056,Mon,Intermediate,2018,0,3,0,0,0,0,1,0
Spring,27,MALE,19,3.631,144,0.223,Mon,Graduate,2020,0,46,1,1,0,0,1,0
Spring,15,FEMALE,16,3.375,129,-0.345,Mon,Intermediate,2019,0,1,1,0,0,0,1,0
Spring,45,FEMALE,13,2.5,167.5,-0.5,Mon,Intermediate,2020,0,10,1,0,0,0,1,0
Spring,118,MALE,10,3.4,145,0.857,Mon,Intermediate,2018,0,8,0,0,1,0,1,0
Spring,39,FEMALE,20,3.588,148,0.117,Mon,Intermediate,2021,0,39,1,0,0,0,1,0
Spring,42,MALE,13,3.307,144,0.511,Mon,Intermediate,2018,0,27,0,0,1,0,1,0
Spring,28,MALE,14,1.928,122,-1.092,Mon,Advanced,2019,0,68,1,0,0,0,1,0
Spring,88,MALE,17,3,148,0.188,Mon,Introductory,2018,0,47,0,1,0,0,1,0
Spring,145,MALE,12,2.666,163,-0.094,Mon,Introductory,2017,0,53,1,1,0,0,1,0
Spring,89,MALE,13,2,156,-1.048,Mon,Introductory,2021,0,19,1,1,0,0,1,0
Spring,10,MALE,16,4,123,0,Mon,Intermediate,2021,0,9,1,0,0,0,1,0
Spring,10,MALE,16,4,126,0.109,Mon,Intermediate,2020,0,6,1,0,0,0,1,0
Spring,39,MALE,16,2.687,138,-0.335,Mon,Intermediate,2018,0,61,0,0,0,0,1,0
Spring,38,FEMALE,15,3.2,125,-0.141,Mon,Intermediate,2018,0,33,0,0,0,0,1,0
Spring,69,MALE,17,3.823,124,0.502,Mon,Intermediate,2020,0,76,1,0,0,0,1,0
Spring,27,MALE,16,3.538,129,-0.038,Mon,Intermediate,2020,0,27,1,0,0,0,1,0
Spring,34,MALE,16,2.312,131,-0.25,Mon,Intermediate,2020,0,12,1,0,1,0,1,0
Spring,21,FEMALE,18,3.055,137,0.149,Mon,Intermediate,2017,0,3,0,0,0,0,1,0
Spring,29,MALE,15,2.6,127,0.086,Mon,Intermediate,2021,0,25,1,0,0,0,0,1
Spring,240,MALE,12,3.333,203,-0.403,Mon,Introductory,2017,0,30,0,0,0,0,0,1
Spring,84,MALE,18,2.8,137,-0.141,Mon,Advanced,2018,0,1,0,0,0,0,0,1
Spring,61,MALE,9,3.666,133,0.89,Mon,Introductory,2019,0,2,1,0,0,0,0,1
Spring,61,MALE,9,3.666,133,0.89,Mon,Introductory,2019,0,2,1,0,0,0,0,1
Spring,80,MALE,16,4,141,0,Mon,Intermediate,2020,0,9,1,1,0,0,0,1
Spring,62,FEMALE,16,1.6,40,-0.536,Mon,Introductory,2018,1,16,0,0,0,0,0,1
Spring,15,FEMALE,18,4,126,0.089,Mon,Introductory,2020,0,1,1,1,0,0,0,1
Spring,120,FEMALE,12,3.333,151,-0.462,Mon,Intermediate,2017,0,27,0,0,0,0,0,1
Spring,55,MALE,13,3.769,128,0.181,Mon,Intermediate,2020,0,64,1,0,0,0,0,1
Spring,13,FEMALE,16,3.687,136,0.182,Mon,Intermediate,2018,0,4,0,0,0,0,0,1
Spring,105,FEMALE,17,4,151,0.125,Mon,Introductory,2020,0,2,1,0,0,0,0,1
Spring,106,FEMALE,16,4,129,0.183,Mon,Introductory,2020,0,2,1,0,0,0,0,1
Spring,111,MALE,15,1,193,-1.054,Mon,Intermediate,2018,0,11,0,0,1,0,0,1
Spring,101,MALE,9,4,134,0.825,Mon,Introductory,2020,0,30,1,1,0,0,0,1
Spring,46,FEMALE,13,2.153,137,-0.825,Mon,Intermediate,2018,0,2,0,0,0,0,0,1
Spring,52,FEMALE,15,3.466,136,0.335,Mon,Introductory,2020,0,2,1,1,0,0,0,1
Spring,36,MALE,15,2.4,125,-0.944,Mon,Introductory,2020,0,26,1,1,0,0,0,1
Spring,161,MALE,15,1,193,-1.054,Tue,Intermediate,2018,0,11,0,0,1,0,0,0
Spring,103,FEMALE,19,3.105,122,-0.253,Tue,Introductory,2018,0,30,0,1,0,0,0,0
Spring,30,MALE,13,2.076,133,-0.963,Tue,Introductory,2020,0,67,1,0,0,0,0,0
Spring,125,FEMALE,16,2.75,123,-0.051,Tue,Introductory,2020,0,1,1,1,0,0,0,0
Spring,104,FEMALE,17,3.764,123,-0.136,Tue,Introductory,2018,0,20,0,0,0,0,0,0
Spring,54,MALE,19,3,156,-0.041,Tue,Advanced,2018,0,3,0,0,0,0,0,0
Spring,105,MALE,12,4,122,0,Tue,Introductory,2020,0,28,1,1,0,0,0,0
Spring,25,FEMALE,8,1.666,160,-0.334,Tue,Intermediate,2020,0,5,1,0,0,0,0,0
Spring,22,FEMALE,16,2.875,123,0.217,Tue,Intermediate,2020,0,25,1,0,0,0,0,0
Spring,80,MALE,18,4,143,0.278,Tue,Introductory,2018,0,65,0,1,0,0,0,0
Spring,62,FEMALE,13,3.307,122,-0.185,Tue,Advanced,2018,0,11,0,0,0,0,0,0
Spring,43,MALE,13,3.769,128,0.181,Tue,Intermediate,2020,0,64,1,0,0,0,0,0
Spring,84,FEMALE,16,3.25,123,-0.301,Tue,Intermediate,2020,0,32,1,0,1,0,0,0
Spring,27,MALE,19,3,156,-0.041,Tue,Intermediate,2018,0,3,0,0,0,0,0,0
Spring,96,MALE,12,2.666,163,-0.094,Tue,Introductory,2017,0,53,1,1,0,0,1,0
Spring,13,FEMALE,18,3,122,0.046,Tue,Intermediate,2018,0,2,0,0,0,0,1,0
Spring,68,MALE,14,2,133,-0.59,Tue,Introductory,2018,0,31,0,1,0,0,1,0
Spring,165,FEMALE,12,4,126,0.235,Tue,Advanced,2018,0,7,0,1,0,0,1,0
Spring,69,FEMALE,16,3.25,123,-0.301,Tue,Intermediate,2020,0,32,1,0,1,0,1,0
Spring,33,MALE,16,3.833,136,0.24,Tue,Intermediate,2019,0,9,1,0,0,0,1,0
Spring,33,FEMALE,18,3.5,159,-0.084,Tue,Intermediate,2018,0,4,0,0,0,0,1,0
Spring,34,MALE,13,2.769,122,0.006,Tue,Intermediate,2019,0,14,1,0,0,0,1,0
Spring,50,FEMALE,16,3.75,97,0.458,Tue,Introductory,2018,0,19,1,1,0,0,1,0
Spring,55,MALE,14,2.214,169.02,-0.695,Tue,Introductory,2018,0,34,0,1,0,0,1,0
Spring,202,MALE,17,2.812,136,0.182,Tue,Introductory,2019,0,24,1,1,0,0,1,0
Spring,70,MALE,13,2.076,133,-0.963,Tue,Introductory,2020,0,67,1,0,0,0,1,0
Spring,96,FEMALE,16,2.666,143,-0.687,Tue,Introductory,2020,0,11,1,1,0,0,1,0
Spring,64,FEMALE,15,3.466,136,0.335,Tue,Introductory,2020,0,2,1,1,0,0,1,0
Spring,251,MALE,15,1,193,-1.054,Tue,Intermediate,2018,0,11,0,0,1,0,1,0
Spring,74,FEMALE,16,2.937,155,-0.012,Tue,Introductory,2020,0,60,1,0,0,0,1,0
Spring,52,MALE,9,4,134,0.825,Tue,Introductory,2020,0,30,1,1,0,0,1,0
Spring,43,MALE,17,3,148,0.188,Tue,Introductory,2018,0,47,0,1,0,0,1,0
Spring,92,MALE,15,3.5,150,0.244,Tue,Advanced,2018,0,9,0,0,0,0,1,0
Spring,129,FEMALE,17,1.769,13,0,Tue,Introductory,2017,1,2,0,1,0,0,1,0
Spring,49,FEMALE,13,2.8,123,-0.752,Tue,Intermediate,2019,0,39,1,0,1,0,1,0
Spring,115,FEMALE,16,4,47,0.483,Tue,Introductory,2017,1,3,0,0,0,0,1,0
Spring,126,FEMALE,24,3.4,153,-0.031,Tue,Intermediate,2020,0,83,1,0,0,0,1,0
Spring,126,FEMALE,24,3.4,153,-0.031,Tue,Intermediate,2020,0,83,1,0,0,0,1,0
Spring,62,FEMALE,15,2.75,145,-0.913,Tue,Introductory,2020,0,1,1,0,0,0,1,0
