Student_IDs,Semester,Degree_Type,Class_Standing,Major,Expected_Graduation,Course_Name,Course_Number,Course_Type,Course_Code_by_Thousands,Semester_Week,Check_In_Date,Check_In_Time,Check_Out_Time,Duration_In_Min,Gender,Term_Credit_Hours,Term_GPA,Total_Credit_Hours_Earned,Cumulative_GPA,Change_in_GPA,Day_of_Week,Is_Weekend,Week_of_Month,Month,Hour_of_Day,Time_Period,Course_Level,GPA_Category,Session_Length_Category,Credit_Load_Category,Class_Standing_Self_Reported,Class_Standing_BGSU,Occupancy,Previous_Duration,Avg_Past_Duration,Days_Since_Last_Visit,Unique_Courses,Course_Level_Mix,Advanced_Course_Ratio,Degree_Progress,GPA_Trend,Semesters_To_Graduation,Visit_Time_Variance,Most_Common_Time_Period,Weekly_Visit_Frequency
BGSU00039,Fall 2016,Undergraduate,Senior,"BSHDFS:BS Hum Dev & Fam Stds,SOC-MIN:Sociology",Spring Semester 2021,Preadolescent and Adolescent in Family and Community,HDFS-2280,HDFS,2000,11,2016-11-03,20:50:00,21:23:00,33.0,FEMALE,9,1.0,105.0,1.873,-0.873,Thu,False,1.0,Nov,20,Evening,Other,Needs Improvement,Medium,Half Time,Fourth Year,Senior,10,25.0,28.666666666666668,14.0,1,1,0.0,87.5,-1.0,50,1.3416407864998734,Evening,1
BGSU00039,Spring 2017,Undergraduate,Senior,"BSHDFS:BS Hum Dev & Fam Stds,SOC-MIN:Sociology",Spring Semester 2021,Family Interaction,HDFS-3270,HDFS,3000,10,2017-03-14,17:50:00,19:01:00,71.0,FEMALE,9,1.0,105.0,1.873,-0.873,Tue,False,2.0,Mar,17,Afternoon,Other,Needs Improvement,Medium,Half Time,Fourth Year,Senior,9,33.0,29.75,131.0,1,1,0.0,87.5,-1.0,46,1.3416407864998734,Evening,1
BGSU00042,Fall 2016,Undergraduate,Senior,No Response,Spring Semester 2017,Business Analytics V: Prescriptive Analytics,OR-3800,OR,3000,2,2016-08-31,14:30:00,15:59:00,89.0,MALE,12,4.0,134.0,3.218,0.782,Wed,False,5.0,Aug,14,Afternoon,Other,Good,Medium,Half Time,Fourth Year,Extended,9,,,,1,1,0.0,100.0,1.0,5,1.5782614139961386,Afternoon,1
BGSU00042,Fall 2016,Undergraduate,Senior,No Response,Spring Semester 2017,Business Analytics V: Prescriptive Analytics,OR-3800,OR,3000,4,2016-09-14,10:45:00,12:02:00,77.0,MALE,12,4.0,134.0,3.218,0.782,Wed,False,2.0,Sep,10,Morning,Other,Good,Medium,Half Time,Fourth Year,Extended,11,89.0,89.0,14.0,1,1,0.0,100.0,1.0,4,1.5782614139961386,Afternoon,1
BGSU00042,Fall 2016,Undergraduate,Senior,No Response,Spring Semester 2017,Business Analytics V: Prescriptive Analytics,OR-3800,OR,3000,5,2016-09-21,13:27:00,14:50:00,83.0,MALE,12,4.0,134.0,3.218,0.782,Wed,False,3.0,Sep,13,Afternoon,Other,Good,Medium,Half Time,Fourth Year,Extended,15,77.0,83.0,7.0,1,1,0.0,100.0,1.0,4,1.5782614139961386,Afternoon,1
BGSU00042,Fall 2016,Undergraduate,Senior,No Response,Spring Semester 2017,Business Analytics V: Prescriptive Analytics,OR-3800,OR,3000,6,2016-09-26,14:19:00,16:15:00,116.0,MALE,12,4.0,134.0,3.218,0.782,Mon,False,4.0,Sep,14,Afternoon,Other,Good,Long,Half Time,Fourth Year,Extended,9,83.0,83.0,5.0,1,1,0.0,100.0,1.0,4,1.5782614139961386,Afternoon,1
BGSU00042,Fall 2016,Undergraduate,Senior,No Response,Spring Semester 2017,Business Analytics V: Prescriptive Analytics,OR-3800,OR,3000,7,2016-10-05,15:17:00,15:33:00,16.0,MALE,12,4.0,134.0,3.218,0.782,Wed,False,1.0,Oct,15,Afternoon,Other,Good,Short,Half Time,Fourth Year,Extended,12,116.0,91.25,9.0,1,1,0.0,100.0,1.0,3,1.5782614139961386,Afternoon,1
BGSU00042,Fall 2016,Undergraduate,Senior,No Response,Spring Semester 2017,Business Analytics V: Prescriptive Analytics,OR-3800,OR,3000,9,2016-10-17,13:47:00,15:17:00,90.0,MALE,12,4.0,134.0,3.218,0.782,Mon,False,3.0,Oct,13,Afternoon,Other,Good,Medium,Half Time,Fourth Year,Extended,9,16.0,76.2,12.0,1,1,0.0,100.0,1.0,3,1.5782614139961386,Afternoon,2
BGSU00042,Fall 2016,Undergraduate,Senior,No Response,Spring Semester 2017,Business Analytics V: Prescriptive Analytics,OR-3800,OR,3000,9,2016-10-19,13:25:00,14:39:00,74.0,MALE,12,4.0,134.0,3.218,0.782,Wed,False,3.0,Oct,13,Afternoon,Other,Good,Medium,Half Time,Fourth Year,Extended,10,90.0,78.5,2.0,1,1,0.0,100.0,1.0,3,1.5782614139961386,Afternoon,2
BGSU00042,Fall 2016,Undergraduate,Senior,No Response,Spring Semester 2017,Business Analytics V: Prescriptive Analytics,OR-3800,OR,3000,10,2016-10-26,10:30:00,11:56:00,86.0,MALE,12,4.0,134.0,3.218,0.782,Wed,False,4.0,Oct,10,Morning,Other,Good,Medium,Half Time,Fourth Year,Extended,5,74.0,77.85714285714286,7.0,1,1,0.0,100.0,1.0,3,1.5782614139961386,Afternoon,2
BGSU00042,Fall 2016,Undergraduate,Senior,No Response,Spring Semester 2017,Business Analytics V: Prescriptive Analytics,OR-3800,OR,3000,10,2016-10-26,13:17:00,14:43:00,86.0,MALE,12,4.0,134.0,3.218,0.782,Wed,False,4.0,Oct,13,Afternoon,Other,Good,Medium,Half Time,Fourth Year,Extended,7,86.0,78.875,0.0,1,1,0.0,100.0,1.0,3,1.5782614139961386,Afternoon,2
BGSU00042,Fall 2016,Undergraduate,Senior,No Response,Spring Semester 2017,Business Analytics V: Prescriptive Analytics,OR-3800,OR,3000,13,2016-11-16,13:59:00,15:24:00,85.0,MALE,12,4.0,134.0,3.218,0.782,Wed,False,3.0,Nov,13,Afternoon,Other,Good,Medium,Half Time,Fourth Year,Extended,14,86.0,79.66666666666667,21.0,1,1,0.0,100.0,1.0,2,1.5782614139961386,Afternoon,1
BGSU00042,Fall 2016,Undergraduate,Senior,No Response,Spring Semester 2017,Business Analytics V: Prescriptive Analytics,OR-3800,OR,3000,16,2016-12-05,14:12:00,15:37:00,85.0,MALE,12,4.0,134.0,3.218,0.782,Mon,False,1.0,Dec,14,Afternoon,Other,Good,Medium,Half Time,Fourth Year,Extended,12,85.0,80.2,19.0,1,1,0.0,100.0,1.0,1,1.5782614139961386,Afternoon,1
BGSU00047,Fall 2016,Undergraduate,Senior,No Response,Spring Semester 2018,College Algebra I,MATH-1210,MATH,1000,3,2016-09-07,12:42:00,13:44:00,62.0,FEMALE,13,3.75,142.0,2.4,1.35,Wed,False,1.0,Sep,12,Morning,Other,Satisfactory,Medium,Full Time,Fourth Year,Extended,9,,,,1,1,0.0,100.0,1.0,16,2.4973393205684484,Afternoon,5
BGSU00047,Fall 2016,Undergraduate,Senior,No Response,Spring Semester 2018,College Algebra I,MATH-1210,MATH,1000,3,2016-09-07,16:49:00,18:29:00,100.0,FEMALE,13,3.75,142.0,2.4,1.35,Wed,False,1.0,Sep,16,Afternoon,Other,Satisfactory,Long,Full Time,Fourth Year,Extended,20,62.0,62.0,0.0,1,1,0.0,100.0,1.0,16,2.4973393205684484,Afternoon,5
BGSU00047,Fall 2016,Undergraduate,Senior,No Response,Spring Semester 2018,College Algebra I,MATH-1210,MATH,1000,3,2016-09-09,09:42:00,11:33:00,111.0,FEMALE,13,3.75,142.0,2.4,1.35,Fri,False,2.0,Sep,9,Morning,Other,Satisfactory,Long,Full Time,Fourth Year,Extended,2,100.0,81.0,2.0,1,1,0.0,100.0,1.0,16,2.4973393205684484,Afternoon,5
BGSU00047,Fall 2016,Undergraduate,Senior,No Response,Spring Semester 2018,College Algebra I,MATH-1210,MATH,1000,4,2016-09-12,10:22:00,12:24:00,122.0,FEMALE,13,3.75,142.0,2.4,1.35,Mon,False,2.0,Sep,10,Morning,Other,Satisfactory,Long,Full Time,Fourth Year,Extended,5,111.0,91.0,3.0,1,1,0.0,100.0,1.0,16,2.4973393205684484,Afternoon,4
BGSU00047,Fall 2016,Undergraduate,Senior,No Response,Spring Semester 2018,College Algebra I,MATH-1210,MATH,1000,4,2016-09-15,13:56:00,15:46:00,110.0,FEMALE,13,3.75,142.0,2.4,1.35,Thu,False,3.0,Sep,13,Afternoon,Other,Satisfactory,Long,Full Time,Fourth Year,Extended,15,122.0,98.75,3.0,1,1,0.0,100.0,1.0,16,2.4973393205684484,Afternoon,4
BGSU00047,Fall 2016,Undergraduate,Senior,No Response,Spring Semester 2018,College Algebra I,MATH-1210,MATH,1000,5,2016-09-19,13:44:00,13:52:00,8.0,FEMALE,13,3.75,142.0,2.4,1.35,Mon,False,3.0,Sep,13,Afternoon,Other,Satisfactory,Short,Full Time,Fourth Year,Extended,12,110.0,101.0,4.0,1,1,0.0,100.0,1.0,16,2.4973393205684484,Afternoon,5
BGSU00047,Fall 2016,Undergraduate,Senior,No Response,Spring Semester 2018,College Algebra I,MATH-1210,MATH,1000,5,2016-09-19,15:11:00,16:00:00,49.0,FEMALE,13,3.75,142.0,2.4,1.35,Mon,False,3.0,Sep,15,Afternoon,Other,Satisfactory,Medium,Full Time,Fourth Year,Extended,20,8.0,85.5,0.0,1,1,0.0,100.0,1.0,16,2.4973393205684484,Afternoon,5
BGSU00047,Fall 2016,Undergraduate,Senior,No Response,Spring Semester 2018,College Algebra I,MATH-1210,MATH,1000,5,2016-09-21,10:41:00,13:13:00,152.0,FEMALE,13,3.75,142.0,2.4,1.35,Wed,False,3.0,Sep,10,Morning,Other,Satisfactory,Long,Full Time,Fourth Year,Extended,8,49.0,80.28571428571429,2.0,1,1,0.0,100.0,1.0,16,2.4973393205684484,Afternoon,5
BGSU00047,Fall 2016,Undergraduate,Senior,No Response,Spring Semester 2018,College Algebra I,MATH-1210,MATH,1000,5,2016-09-21,14:13:00,16:56:00,163.0,FEMALE,13,3.75,142.0,2.4,1.35,Wed,False,3.0,Sep,14,Afternoon,Other,Satisfactory,Long,Full Time,Fourth Year,Extended,26,152.0,89.25,0.0,1,1,0.0,100.0,1.0,16,2.4973393205684484,Afternoon,5
BGSU00047,Fall 2016,Undergraduate,Senior,No Response,Spring Semester 2018,College Algebra I,MATH-1210,MATH,1000,5,2016-09-23,15:02:00,16:00:00,58.0,FEMALE,13,3.75,142.0,2.4,1.35,Fri,False,4.0,Sep,15,Afternoon,Other,Satisfactory,Medium,Full Time,Fourth Year,Extended,5,163.0,97.44444444444444,2.0,1,1,0.0,100.0,1.0,16,2.4973393205684484,Afternoon,5
BGSU00047,Fall 2016,Undergraduate,Senior,No Response,Spring Semester 2018,College Algebra I,MATH-1210,MATH,1000,6,2016-09-26,10:34:00,13:22:00,168.0,FEMALE,13,3.75,142.0,2.4,1.35,Mon,False,4.0,Sep,10,Morning,Other,Satisfactory,Long,Full Time,Fourth Year,Extended,3,58.0,93.5,3.0,1,1,0.0,100.0,1.0,16,2.4973393205684484,Afternoon,7
BGSU00047,Fall 2016,Undergraduate,Senior,No Response,Spring Semester 2018,College Algebra I,MATH-1210,MATH,1000,7,2016-10-03,10:21:00,12:46:00,145.0,FEMALE,13,3.75,142.0,2.4,1.35,Mon,False,1.0,Oct,10,Morning,Other,Satisfactory,Long,Full Time,Fourth Year,Extended,5,168.0,100.27272727272727,7.0,1,1,0.0,100.0,1.0,15,2.4973393205684484,Afternoon,2
BGSU00047,Fall 2016,Undergraduate,Senior,No Response,Spring Semester 2018,College Algebra I,MATH-1210,MATH,1000,7,2016-10-06,15:16:00,15:24:00,8.0,FEMALE,13,3.75,142.0,2.4,1.35,Thu,False,1.0,Oct,15,Afternoon,Other,Satisfactory,Short,Full Time,Fourth Year,Extended,16,145.0,104.0,3.0,1,1,0.0,100.0,1.0,15,2.4973393205684484,Afternoon,2
BGSU00047,Fall 2016,Undergraduate,Senior,No Response,Spring Semester 2018,College Algebra I,MATH-1210,MATH,1000,9,2016-10-21,10:47:00,12:30:00,103.0,FEMALE,13,3.75,142.0,2.4,1.35,Fri,False,3.0,Oct,10,Morning,Other,Satisfactory,Long,Full Time,Fourth Year,Extended,7,8.0,96.61538461538461,15.0,1,1,0.0,100.0,1.0,15,2.4973393205684484,Afternoon,2
BGSU00047,Fall 2016,Undergraduate,Senior,No Response,Spring Semester 2018,College Algebra I,MATH-1210,MATH,1000,9,2016-10-21,14:23:00,15:50:00,87.0,FEMALE,13,3.75,142.0,2.4,1.35,Fri,False,3.0,Oct,14,Afternoon,Other,Satisfactory,Medium,Full Time,Fourth Year,Extended,4,103.0,97.07142857142857,0.0,1,1,0.0,100.0,1.0,15,2.4973393205684484,Afternoon,2
BGSU00047,Fall 2016,Undergraduate,Senior,No Response,Spring Semester 2018,College Algebra I,MATH-1210,MATH,1000,10,2016-10-24,10:46:00,11:52:00,66.0,FEMALE,13,3.75,142.0,2.4,1.35,Mon,False,4.0,Oct,10,Morning,Other,Satisfactory,Medium,Full Time,Fourth Year,Extended,7,87.0,96.4,3.0,1,1,0.0,100.0,1.0,15,2.4973393205684484,Afternoon,7
BGSU00047,Fall 2016,Undergraduate,Senior,No Response,Spring Semester 2018,College Algebra I,MATH-1210,MATH,1000,10,2016-10-24,17:27:00,19:44:00,137.0,FEMALE,13,3.75,142.0,2.4,1.35,Mon,False,4.0,Oct,17,Afternoon,Other,Satisfactory,Long,Full Time,Fourth Year,Extended,15,66.0,94.5,0.0,1,1,0.0,100.0,1.0,15,2.4973393205684484,Afternoon,7
BGSU00047,Fall 2016,Undergraduate,Senior,No Response,Spring Semester 2018,College Algebra I,MATH-1210,MATH,1000,10,2016-10-26,10:46:00,14:44:00,238.0,FEMALE,13,3.75,142.0,2.4,1.35,Wed,False,4.0,Oct,10,Morning,Other,Satisfactory,Extended,Full Time,Fourth Year,Extended,6,137.0,97.0,2.0,1,1,0.0,100.0,1.0,15,2.4973393205684484,Afternoon,7
BGSU00047,Fall 2016,Undergraduate,Senior,No Response,Spring Semester 2018,College Algebra I,MATH-1210,MATH,1000,10,2016-10-26,15:56:00,17:22:00,86.0,FEMALE,13,3.75,142.0,2.4,1.35,Wed,False,4.0,Oct,15,Afternoon,Other,Satisfactory,Medium,Full Time,Fourth Year,Extended,22,238.0,104.83333333333333,0.0,1,1,0.0,100.0,1.0,15,2.4973393205684484,Afternoon,7
BGSU00047,Fall 2016,Undergraduate,Senior,No Response,Spring Semester 2018,College Algebra I,MATH-1210,MATH,1000,10,2016-10-27,13:51:00,14:08:00,17.0,FEMALE,13,3.75,142.0,2.4,1.35,Thu,False,4.0,Oct,13,Afternoon,Other,Satisfactory,Short,Full Time,Fourth Year,Extended,16,86.0,103.84210526315789,1.0,1,1,0.0,100.0,1.0,15,2.4973393205684484,Afternoon,7
BGSU00047,Fall 2016,Undergraduate,Senior,No Response,Spring Semester 2018,College Algebra I,MATH-1210,MATH,1000,12,2016-11-07,09:38:00,13:31:00,233.0,FEMALE,13,3.75,142.0,2.4,1.35,Mon,False,1.0,Nov,9,Morning,Other,Satisfactory,Extended,Full Time,Fourth Year,Extended,4,17.0,99.5,11.0,1,1,0.0,100.0,1.0,14,2.4973393205684484,Afternoon,6
BGSU00047,Fall 2016,Undergraduate,Senior,No Response,Spring Semester 2018,College Algebra I,MATH-1210,MATH,1000,12,2016-11-07,14:09:00,18:00:00,231.0,FEMALE,13,3.75,142.0,2.4,1.35,Mon,False,1.0,Nov,14,Afternoon,Other,Satisfactory,Extended,Full Time,Fourth Year,Extended,7,233.0,105.85714285714286,0.0,1,1,0.0,100.0,1.0,14,2.4973393205684484,Afternoon,6
BGSU00047,Fall 2016,Undergraduate,Senior,No Response,Spring Semester 2018,College Algebra I,MATH-1210,MATH,1000,12,2016-11-08,16:55:00,17:41:00,46.0,FEMALE,13,3.75,142.0,2.4,1.35,Tue,False,2.0,Nov,16,Afternoon,Other,Satisfactory,Medium,Full Time,Fourth Year,Extended,24,231.0,111.54545454545455,1.0,1,1,0.0,100.0,1.0,14,2.4973393205684484,Afternoon,6
BGSU00047,Fall 2016,Undergraduate,Senior,No Response,Spring Semester 2018,College Algebra I,MATH-1210,MATH,1000,12,2016-11-09,09:39:00,11:59:00,140.0,FEMALE,13,3.75,142.0,2.4,1.35,Wed,False,2.0,Nov,9,Morning,Other,Satisfactory,Long,Full Time,Fourth Year,Extended,6,46.0,108.69565217391305,1.0,1,1,0.0,100.0,1.0,14,2.4973393205684484,Afternoon,6
BGSU00047,Fall 2016,Undergraduate,Senior,No Response,Spring Semester 2018,College Algebra I,MATH-1210,MATH,1000,12,2016-11-09,12:40:00,17:26:00,286.0,FEMALE,13,3.75,142.0,2.4,1.35,Wed,False,2.0,Nov,12,Morning,Other,Satisfactory,Extended,Full Time,Fourth Year,Extended,7,140.0,110.0,0.0,1,1,0.0,100.0,1.0,14,2.4973393205684484,Afternoon,6
BGSU00047,Fall 2016,Undergraduate,Senior,No Response,Spring Semester 2018,College Algebra I,MATH-1210,MATH,1000,12,2016-11-10,14:20:00,14:48:00,28.0,FEMALE,13,3.75,142.0,2.4,1.35,Thu,False,2.0,Nov,14,Afternoon,Other,Satisfactory,Short,Full Time,Fourth Year,Extended,21,286.0,117.04,1.0,1,1,0.0,100.0,1.0,14,2.4973393205684484,Afternoon,6
BGSU00047,Fall 2016,Undergraduate,Senior,No Response,Spring Semester 2018,College Algebra I,MATH-1210,MATH,1000,13,2016-11-16,10:17:00,12:49:00,152.0,FEMALE,13,3.75,142.0,2.4,1.35,Wed,False,3.0,Nov,10,Morning,Other,Satisfactory,Long,Full Time,Fourth Year,Extended,3,28.0,113.61538461538461,6.0,1,1,0.0,100.0,1.0,14,2.4973393205684484,Afternoon,5
BGSU00047,Fall 2016,Undergraduate,Senior,No Response,Spring Semester 2018,College Algebra I,MATH-1210,MATH,1000,13,2016-11-18,12:44:00,16:48:00,244.0,FEMALE,13,3.75,142.0,2.4,1.35,Fri,False,3.0,Nov,12,Morning,Other,Satisfactory,Extended,Full Time,Fourth Year,Extended,7,152.0,115.03703703703704,2.0,1,1,0.0,100.0,1.0,14,2.4973393205684484,Afternoon,5
BGSU00047,Fall 2016,Undergraduate,Senior,No Response,Spring Semester 2018,College Algebra I,MATH-1210,MATH,1000,14,2016-11-21,10:14:00,11:16:00,62.0,FEMALE,13,3.75,142.0,2.4,1.35,Mon,False,3.0,Nov,10,Morning,Other,Satisfactory,Medium,Full Time,Fourth Year,Extended,12,244.0,119.64285714285714,3.0,1,1,0.0,100.0,1.0,14,2.4973393205684484,Afternoon,4
BGSU00047,Spring 2017,Undergraduate,Senior,No Response,Spring Semester 2018,College Algebra,MATH-1220,MATH,1000,2,2017-01-17,16:46:00,17:27:00,41.0,FEMALE,13,3.75,142.0,2.4,1.35,Tue,False,3.0,Jan,16,Afternoon,Other,Satisfactory,Medium,Full Time,Fourth Year,Extended,9,62.0,117.65517241379311,57.0,1,1,0.0,100.0,1.0,12,2.4973393205684484,Afternoon,2
BGSU00047,Spring 2017,Undergraduate,Senior,No Response,Spring Semester 2018,College Algebra,MATH-1220,MATH,1000,2,2017-01-18,10:41:00,12:07:00,86.0,FEMALE,13,3.75,142.0,2.4,1.35,Wed,False,3.0,Jan,10,Morning,Other,Satisfactory,Medium,Full Time,Fourth Year,Extended,2,41.0,115.1,1.0,1,1,0.0,100.0,1.0,12,2.4973393205684484,Afternoon,2
BGSU00047,Spring 2017,Undergraduate,Senior,No Response,Spring Semester 2018,College Algebra,MATH-1220,MATH,1000,3,2017-01-24,15:22:00,16:11:00,49.0,FEMALE,13,3.75,142.0,2.4,1.35,Tue,False,4.0,Jan,15,Afternoon,Other,Satisfactory,Medium,Full Time,Fourth Year,Extended,4,86.0,114.16129032258064,6.0,1,1,0.0,100.0,1.0,12,2.4973393205684484,Afternoon,5
BGSU00047,Spring 2017,Undergraduate,Senior,No Response,Spring Semester 2018,College Algebra,MATH-1220,MATH,1000,3,2017-01-26,16:27:00,17:23:00,56.0,FEMALE,13,3.75,142.0,2.4,1.35,Thu,False,4.0,Jan,16,Afternoon,Other,Satisfactory,Medium,Full Time,Fourth Year,Extended,2,49.0,112.125,2.0,1,1,0.0,100.0,1.0,12,2.4973393205684484,Afternoon,5
BGSU00047,Spring 2017,Undergraduate,Senior,No Response,Spring Semester 2018,College Algebra,MATH-1220,MATH,1000,4,2017-02-01,11:00:00,14:14:00,194.0,FEMALE,13,3.75,142.0,2.4,1.35,Wed,False,1.0,Feb,11,Morning,Other,Satisfactory,Extended,Full Time,Fourth Year,Extended,11,56.0,110.42424242424242,6.0,1,1,0.0,100.0,1.0,11,2.4973393205684484,Afternoon,4
BGSU00047,Spring 2017,Undergraduate,Senior,No Response,Spring Semester 2018,College Algebra,MATH-1220,MATH,1000,4,2017-02-02,15:51:00,17:16:00,85.0,FEMALE,13,3.75,142.0,2.4,1.35,Thu,False,1.0,Feb,15,Afternoon,Other,Satisfactory,Medium,Full Time,Fourth Year,Extended,10,194.0,112.88235294117646,1.0,1,1,0.0,100.0,1.0,11,2.4973393205684484,Afternoon,4
BGSU00047,Spring 2017,Undergraduate,Senior,No Response,Spring Semester 2018,College Algebra,MATH-1220,MATH,1000,6,2017-02-13,10:59:00,11:45:00,46.0,FEMALE,13,3.75,142.0,2.4,1.35,Mon,False,2.0,Feb,10,Morning,Other,Satisfactory,Medium,Full Time,Fourth Year,Extended,8,85.0,112.08571428571429,11.0,1,1,0.0,100.0,1.0,11,2.4973393205684484,Afternoon,7
BGSU00047,Spring 2017,Undergraduate,Senior,No Response,Spring Semester 2018,College Algebra,MATH-1220,MATH,1000,6,2017-02-14,15:02:00,15:52:00,50.0,FEMALE,13,3.75,142.0,2.4,1.35,Tue,False,2.0,Feb,15,Afternoon,Other,Satisfactory,Medium,Full Time,Fourth Year,Extended,7,46.0,110.25,1.0,1,1,0.0,100.0,1.0,11,2.4973393205684484,Afternoon,7
BGSU00047,Spring 2017,Undergraduate,Senior,No Response,Spring Semester 2018,College Algebra,MATH-1220,MATH,1000,6,2017-02-15,10:35:00,14:14:00,219.0,FEMALE,13,3.75,142.0,2.4,1.35,Wed,False,3.0,Feb,10,Morning,Other,Satisfactory,Extended,Full Time,Fourth Year,Extended,8,50.0,108.62162162162163,1.0,1,1,0.0,100.0,1.0,11,2.4973393205684484,Afternoon,7
BGSU00047,Spring 2017,Undergraduate,Senior,No Response,Spring Semester 2018,College Algebra,MATH-1220,MATH,1000,6,2017-02-16,11:41:00,12:19:00,38.0,FEMALE,13,3.75,142.0,2.4,1.35,Thu,False,3.0,Feb,11,Morning,Other,Satisfactory,Medium,Full Time,Fourth Year,Extended,7,219.0,111.52631578947368,1.0,1,1,0.0,100.0,1.0,11,2.4973393205684484,Afternoon,7
BGSU00047,Spring 2017,Undergraduate,Senior,No Response,Spring Semester 2018,College Algebra,MATH-1220,MATH,1000,6,2017-02-16,14:39:00,15:34:00,55.0,FEMALE,13,3.75,142.0,2.4,1.35,Thu,False,3.0,Feb,14,Afternoon,Other,Satisfactory,Medium,Full Time,Fourth Year,Extended,8,38.0,109.64102564102564,0.0,1,1,0.0,100.0,1.0,11,2.4973393205684484,Afternoon,7
BGSU00047,Spring 2017,Undergraduate,Senior,No Response,Spring Semester 2018,College Algebra,MATH-1220,MATH,1000,6,2017-02-17,11:52:00,13:38:00,106.0,FEMALE,13,3.75,142.0,2.4,1.35,Fri,False,3.0,Feb,11,Morning,Other,Satisfactory,Long,Full Time,Fourth Year,Extended,3,55.0,108.275,1.0,1,1,0.0,100.0,1.0,11,2.4973393205684484,Afternoon,7
BGSU00047,Spring 2017,Undergraduate,Senior,No Response,Spring Semester 2018,College Algebra,MATH-1220,MATH,1000,8,2017-02-28,10:50:00,11:26:00,36.0,FEMALE,13,3.75,142.0,2.4,1.35,Tue,False,4.0,Feb,10,Morning,Other,Satisfactory,Medium,Full Time,Fourth Year,Extended,12,106.0,108.21951219512195,11.0,1,1,0.0,100.0,1.0,11,2.4973393205684484,Afternoon,4
BGSU00047,Spring 2017,Undergraduate,Senior,No Response,Spring Semester 2018,College Algebra,MATH-1220,MATH,1000,8,2017-03-01,14:21:00,15:10:00,49.0,FEMALE,13,3.75,142.0,2.4,1.35,Wed,False,1.0,Mar,14,Afternoon,Other,Satisfactory,Medium,Full Time,Fourth Year,Extended,4,36.0,106.5,1.0,1,1,0.0,100.0,1.0,10,2.4973393205684484,Afternoon,4
BGSU00047,Spring 2017,Undergraduate,Senior,No Response,Spring Semester 2018,College Algebra,MATH-1220,MATH,1000,8,2017-03-01,16:44:00,17:45:00,61.0,FEMALE,13,3.75,142.0,2.4,1.35,Wed,False,1.0,Mar,16,Afternoon,Other,Satisfactory,Medium,Full Time,Fourth Year,Extended,11,49.0,105.16279069767442,0.0,1,1,0.0,100.0,1.0,10,2.4973393205684484,Afternoon,4
BGSU00047,Spring 2017,Undergraduate,Senior,No Response,Spring Semester 2018,College Algebra,MATH-1220,MATH,1000,8,2017-03-02,13:55:00,15:08:00,73.0,FEMALE,13,3.75,142.0,2.4,1.35,Thu,False,1.0,Mar,13,Afternoon,Other,Satisfactory,Medium,Full Time,Fourth Year,Extended,4,61.0,104.1590909090909,1.0,1,1,0.0,100.0,1.0,10,2.4973393205684484,Afternoon,4
BGSU00047,Spring 2017,Undergraduate,Senior,No Response,Spring Semester 2018,College Algebra,MATH-1220,MATH,1000,10,2017-03-14,14:02:00,15:32:00,90.0,FEMALE,13,3.75,142.0,2.4,1.35,Tue,False,2.0,Mar,14,Afternoon,Other,Satisfactory,Medium,Full Time,Fourth Year,Extended,5,73.0,103.46666666666667,12.0,1,1,0.0,100.0,1.0,10,2.4973393205684484,Afternoon,7
BGSU00047,Spring 2017,Undergraduate,Senior,No Response,Spring Semester 2018,College Algebra,MATH-1220,MATH,1000,10,2017-03-17,11:22:00,11:58:00,36.0,FEMALE,13,3.75,142.0,2.4,1.35,Fri,False,3.0,Mar,11,Morning,Other,Satisfactory,Medium,Full Time,Fourth Year,Extended,5,90.0,103.17391304347827,3.0,1,1,0.0,100.0,1.0,10,2.4973393205684484,Afternoon,7
BGSU00047,Spring 2017,Undergraduate,Senior,No Response,Spring Semester 2018,College Algebra,MATH-1220,MATH,1000,11,2017-03-21,15:11:00,15:44:00,33.0,FEMALE,13,3.75,142.0,2.4,1.35,Tue,False,3.0,Mar,15,Afternoon,Other,Satisfactory,Medium,Full Time,Fourth Year,Extended,7,36.0,101.74468085106383,4.0,1,1,0.0,100.0,1.0,10,2.4973393205684484,Afternoon,3
BGSU00047,Spring 2017,Undergraduate,Senior,No Response,Spring Semester 2018,College Algebra,MATH-1220,MATH,1000,11,2017-03-22,18:15:00,20:12:00,117.0,FEMALE,13,3.75,142.0,2.4,1.35,Wed,False,4.0,Mar,18,Evening,Other,Satisfactory,Long,Full Time,Fourth Year,Extended,10,33.0,100.3125,1.0,1,1,0.0,100.0,1.0,10,2.4973393205684484,Afternoon,3
BGSU00047,Spring 2017,Undergraduate,Senior,No Response,Spring Semester 2018,College Algebra,MATH-1220,MATH,1000,11,2017-03-23,15:04:00,17:02:00,118.0,FEMALE,13,3.75,142.0,2.4,1.35,Thu,False,4.0,Mar,15,Afternoon,Other,Satisfactory,Long,Full Time,Fourth Year,Extended,14,117.0,100.65306122448979,1.0,1,1,0.0,100.0,1.0,10,2.4973393205684484,Afternoon,3
BGSU00047,Spring 2017,Undergraduate,Senior,No Response,Spring Semester 2018,College Algebra,MATH-1220,MATH,1000,13,2017-04-05,16:56:00,19:50:00,174.0,FEMALE,13,3.75,142.0,2.4,1.35,Wed,False,1.0,Apr,16,Afternoon,Other,Satisfactory,Long,Full Time,Fourth Year,Extended,12,118.0,101.0,13.0,1,1,0.0,100.0,1.0,9,2.4973393205684484,Afternoon,5
