Semester,Duration_In_Min,Gender,Term_Credit_Hours,Term_GPA,Total_Credit_Hours_Earned,Change_in_GPA,Occupancy,Day_of_Week,Course_Level,Expected_Graduation_Yr,Underclassman,Major_Indicated,MATH,STAT,Exams_Approaching,Afternoon,Evening
Fall,109,MALE,19,3.625,126,0.131,16,Wed,Introductory,2018,0,0,1,0,1,1,0
Fall,116,MALE,18,3.833,138,0.659,17,Wed,Introductory,2018,0,0,1,0,1,1,0
Fall,57,MALE,10,2.769,137,0.213,18,Wed,Intermediate,2017,0,0,0,0,1,1,0
Fall,97,FEMALE,19,3.769,125,-0.006,18,Wed,Introductory,2018,0,0,0,0,1,1,0
Fall,88,FEMALE,16,4,122,0.026,18,Wed,Introductory,2018,0,0,0,0,1,1,0
Fall,116,MALE,14,3.2,131,0.245,18,Wed,Advanced,2018,0,0,0,0,1,1,0
Fall,64,FEMALE,20,3.058,140,-0.247,19,Wed,Intermediate,2019,0,1,0,0,1,1,0
Fall,97,MALE,16,3.25,122,0.406,19,Wed,Introductory,2020,0,1,1,0,1,1,0
Fall,147,MALE,16,3.076,123,-0.041,20,Wed,Introductory,2020,0,1,1,0,1,1,0
Fall,148,MALE,16,3.769,107,0.15,21,Wed,Introductory,2021,0,1,1,0,1,1,0
Fall,81,FEMALE,16,2.875,123,0.217,22,Wed,Introductory,2020,0,1,1,0,1,1,0
Fall,21,MALE,10,4,138,0.559,20,Wed,Advanced,2017,0,0,0,0,1,1,0
Fall,111,MALE,16,3.307,125,0.094,20,Wed,Introductory,2018,0,0,1,0,1,1,0
Fall,32,MALE,16,3.769,125,-0.231,20,Wed,Introductory,2021,0,1,1,0,1,1,0
Fall,144,MALE,16,3.437,138,0.144,20,Wed,Introductory,2020,0,1,1,0,1,1,0
Fall,45,FEMALE,18,1.933,151,-0.763,21,Wed,Introductory,2018,0,0,0,0,1,1,0
Fall,40,MALE,18,4,143,0.278,22,Wed,Introductory,2018,0,0,1,0,1,1,0
Fall,260,MALE,13,3.1,163,0.991,23,Wed,Introductory,2017,0,0,1,0,1,1,0
Fall,107,MALE,18,3.6,133,0.585,24,Wed,Introductory,2020,0,1,1,0,1,1,0
Fall,47,MALE,17,3,133,0.07,25,Wed,Graduate,2019,0,1,1,0,1,1,0
Fall,77,FEMALE,16,2.615,125,-0.393,26,Wed,Intermediate,2020,0,1,0,0,1,1,0
Fall,26,FEMALE,17,2.411,9,-1.255,27,Wed,Introductory,2019,0,1,0,0,1,1,0
Fall,72,MALE,13,2.384,127,-0.374,27,Wed,Introductory,2019,0,1,1,0,1,1,0
Fall,71,FEMALE,14,2.875,62,-0.525,21,Wed,Introductory,2017,1,0,1,0,1,0,1
Fall,35,FEMALE,16,3.375,71,0.155,21,Wed,Introductory,2018,1,0,0,0,1,0,1
Fall,69,FEMALE,16,3.461,67,-0.172,21,Wed,Advanced,2017,0,0,0,0,1,0,1
Fall,269,FEMALE,18,2.166,122,-1.14,22,Wed,Introductory,2018,0,0,0,0,1,0,1
Fall,77,FEMALE,21,3.388,122,-0.165,23,Wed,Advanced,2017,0,0,0,0,1,0,1
Fall,77,FEMALE,16,2.437,84,-0.346,24,Wed,Advanced,2018,0,0,0,0,1,0,1
Fall,135,FEMALE,12,2.5,146,0.334,24,Wed,Advanced,2018,0,0,0,0,1,0,1
Fall,65,FEMALE,15,3.266,126,-0.461,25,Wed,Advanced,2018,0,0,0,0,1,0,1
Fall,66,FEMALE,17,3.176,137,-0.354,26,Wed,Advanced,2018,0,0,0,0,1,0,1
Fall,75,FEMALE,14,3.285,122,-0.201,27,Wed,Advanced,2017,0,0,0,0,1,0,1
Fall,74,MALE,15,1,193,-1.054,28,Wed,Intermediate,2018,0,0,0,0,1,0,1
Fall,83,MALE,19,3.631,144,0.223,25,Wed,Graduate,2020,0,1,1,0,1,0,1
Fall,91,MALE,18,3.666,159,-0.07,21,Wed,Introductory,2019,0,1,1,0,1,0,1
Fall,63,MALE,15,2.25,129,-0.789,22,Wed,Introductory,2020,0,1,1,0,1,0,1
Fall,31,FEMALE,14,4,176,0.375,23,Wed,Introductory,2020,0,1,1,0,1,0,1
Fall,57,FEMALE,16,3.307,130,0.643,21,Wed,Intermediate,2020,0,1,0,1,1,0,1
Fall,28,MALE,14,2.785,108,0.108,21,Wed,Introductory,2021,0,1,0,0,1,0,1
Fall,66,MALE,15,2.4,125,-0.944,15,Wed,Graduate,2020,0,1,1,0,1,0,1
Fall,105,FEMALE,16,3.062,128,-0.139,16,Wed,Introductory,2020,0,1,0,0,1,0,1
Fall,58,FEMALE,6,0,12,-3,11,Wed,Advanced,2020,0,1,0,0,1,0,1
Fall,58,MALE,10,2.7,130,-0.492,12,Wed,Intermediate,2018,0,0,0,0,1,0,1
Fall,85,FEMALE,16,2.875,123,0.217,12,Wed,Introductory,2020,0,1,1,0,1,0,1
Fall,120,FEMALE,12,3.25,144,0.025,12,Wed,Introductory,2018,0,0,1,0,1,0,1
Fall,82,MALE,16,3.769,107,0.15,12,Wed,Introductory,2021,0,1,1,0,1,0,1
Fall,19,FEMALE,18,4,33,0.234,13,Wed,Introductory,2017,1,0,0,0,1,0,1
Fall,155,MALE,16,2.769,125,-0.251,14,Wed,Introductory,2019,0,1,1,0,1,0,1
Fall,151,MALE,14,3.142,158.19,0.036,15,Wed,Introductory,2018,0,0,1,0,1,0,1
Fall,154,MALE,16,3.812,123,0.527,16,Wed,Introductory,2020,0,1,1,0,1,0,1
Fall,53,FEMALE,15,3.666,133,-0.046,17,Wed,Introductory,2018,0,0,1,0,1,0,1
Fall,49,FEMALE,16,3.769,122,0.315,16,Wed,Introductory,2020,0,1,1,0,1,0,1
Fall,49,MALE,16,2.384,134,-0.43,17,Wed,Introductory,2020,0,1,1,0,1,0,1
Fall,32,FEMALE,12,3.75,149,0.148,18,Wed,Introductory,2019,0,1,0,0,1,0,1
Fall,116,MALE,15,2.428,111,-0.25,19,Wed,Introductory,2021,0,1,1,0,1,0,1
Fall,93,FEMALE,16,3.25,123,-0.301,13,Wed,Introductory,2020,0,1,1,0,1,0,1
Fall,33,FEMALE,16,3.437,127,0.285,8,Wed,Introductory,2018,0,0,1,0,1,0,1
Fall,53,FEMALE,3,0,138,-2.006,9,Wed,Advanced,2019,0,1,1,0,1,0,1
Fall,12,FEMALE,13,3.307,150,-0.353,9,Wed,Introductory,2018,0,0,1,0,1,0,1
Fall,28,MALE,16,1.923,122,-0.416,9,Wed,Introductory,2020,0,1,1,0,1,0,1
Fall,20,MALE,16,3.538,129,-0.038,1,Thu,Introductory,2020,0,1,1,0,1,0,0
Fall,104,MALE,18,3.666,159,-0.07,2,Thu,Introductory,2019,0,1,1,0,1,0,0
Fall,59,MALE,13,2.846,15,0.196,2,Thu,Intermediate,2018,0,0,0,1,1,0,0
Fall,118,MALE,15,2.25,129,-0.789,3,Thu,Introductory,2020,0,1,0,0,1,0,0
Fall,42,MALE,15,2.6,140,-0.295,4,Thu,Introductory,2018,0,0,0,0,1,0,0
Fall,97,FEMALE,16,3.812,126,0.677,5,Thu,Introductory,2020,0,1,1,0,1,0,0
Fall,53,FEMALE,19,3.769,125,-0.006,6,Thu,Introductory,2018,0,0,0,0,1,0,0
Fall,167,FEMALE,15,4,27,0.112,7,Thu,Introductory,2021,0,1,1,0,1,0,0
Fall,105,MALE,15,3.4,25,0.144,7,Thu,Introductory,2017,1,0,1,0,1,0,0
Fall,60,FEMALE,24,3.4,153,-0.031,7,Thu,Advanced,2020,0,1,0,0,1,0,0
Fall,20,MALE,15,4,123,0.265,8,Thu,Intermediate,2018,0,0,0,0,1,0,0
Fall,43,FEMALE,15,3.6,33,0.237,8,Thu,Advanced,2017,0,0,0,0,1,0,0
Fall,35,MALE,14,2.428,134,-0.372,9,Thu,Introductory,2018,0,0,1,0,1,0,0
Fall,55,FEMALE,16,2.875,28,0.087,10,Thu,Introductory,2018,0,0,1,0,1,0,0
Fall,219,MALE,13,2.076,133,-0.963,10,Thu,Intermediate,2020,0,1,0,0,1,0,0
Fall,125,MALE,15,3.666,123,0.096,6,Thu,Introductory,2020,0,1,1,0,1,0,0
Fall,74,FEMALE,20,3.823,145,-0.061,4,Thu,Introductory,2017,0,0,0,0,1,1,0
Fall,68,MALE,17,3.823,124,0.502,5,Thu,Introductory,2020,0,1,0,0,1,1,0
Fall,83,MALE,18,3.666,159,-0.07,6,Thu,Intermediate,2019,0,1,0,0,1,1,0
Fall,66,FEMALE,24,3.4,153,-0.031,7,Thu,Introductory,2020,0,1,1,0,1,1,0
Fall,133,FEMALE,15,3.8,148.27,0.04,8,Thu,Introductory,2018,0,0,0,0,1,1,0
Fall,134,FEMALE,3,3,122,0.511,9,Thu,Introductory,2017,0,0,0,0,1,1,0
Fall,53,FEMALE,20,3.588,148,0.117,10,Thu,Introductory,2021,0,1,1,0,1,1,0
Fall,71,MALE,9,3,55,0.674,11,Thu,Introductory,2017,1,0,1,0,1,1,0
Fall,74,MALE,15,4,147,0.07,12,Thu,Introductory,2019,0,1,1,0,1,1,0
Fall,68,MALE,16,2.687,138,-0.335,13,Thu,Introductory,2018,0,0,1,0,1,1,0
Fall,41,FEMALE,15,2.333,122,-0.351,13,Thu,Introductory,2018,0,1,1,0,1,1,0
Fall,93,MALE,15,2.6,146,-0.475,12,Thu,Introductory,2018,0,0,1,0,1,1,0
Fall,104,FEMALE,15,3.6,129,0.15,10,Thu,Intermediate,2018,0,0,0,0,1,1,0
Fall,115,MALE,14,3.714,123,0.594,11,Thu,Intermediate,2018,0,0,0,1,1,1,0
Fall,40,FEMALE,15,1.2,101,-0.752,10,Thu,Advanced,2018,0,1,0,0,1,1,0
Fall,75,FEMALE,16,3.812,126,0.677,11,Thu,Introductory,2020,0,1,1,0,1,1,0
Fall,39,FEMALE,13,2.769,122,-0.421,9,Thu,Advanced,2019,0,1,0,0,1,1,0
Fall,184,MALE,13,3.1,163,0.991,10,Thu,Introductory,2017,0,0,1,0,1,1,0
Fall,147,FEMALE,17,2.529,133,-0.35,11,Thu,Introductory,2018,0,0,1,0,1,1,0
Fall,57,FEMALE,12,3,122,0.546,12,Thu,Intermediate,2019,0,1,0,0,1,1,0
Fall,65,FEMALE,14,3.461,147,0.151,13,Thu,Intermediate,2018,0,0,0,0,1,1,0
Fall,165,MALE,14,3.142,158.19,0.036,13,Thu,Introductory,2018,0,0,1,0,1,1,0
Fall,153,FEMALE,15,3.8,123,-0.066,14,Thu,Introductory,2018,0,0,1,0,1,1,0
Fall,70,MALE,16,3.437,123,0.446,10,Thu,Introductory,2019,0,1,1,0,1,1,0
Fall,44,FEMALE,15,2.933,124,0.476,10,Thu,Intermediate,2019,0,1,0,0,1,1,0
Fall,27,FEMALE,17,4,150,0,11,Thu,Introductory,2018,0,0,1,0,1,1,0
Fall,94,FEMALE,19,4,122,0,10,Thu,Introductory,2021,0,1,1,0,1,1,0
Fall,110,MALE,16,1.923,122,-0.416,11,Thu,Introductory,2020,0,1,1,0,1,1,0
Fall,14,MALE,12,4,149,0.309,12,Thu,Advanced,2018,0,0,0,0,1,1,0
Fall,74,MALE,12,2.75,130,-0.325,13,Thu,Intermediate,2020,0,1,0,0,1,1,0
Fall,86,MALE,18,3.666,133,0.131,14,Thu,Intermediate,2020,0,1,0,0,1,1,0
Fall,117,MALE,11,3,178,-0.121,14,Thu,Intermediate,2021,0,1,0,0,1,1,0
Fall,26,MALE,17,2.647,122,-0.268,15,Thu,Introductory,2020,0,1,1,0,1,1,0
Fall,37,MALE,16,3.437,138,0.144,15,Thu,Introductory,2020,0,1,1,0,1,1,0
Fall,175,MALE,10,2.333,139,-0.591,12,Thu,Intermediate,2018,0,0,0,0,1,1,0
Fall,42,FEMALE,18,3.4,142,-0.066,13,Thu,Introductory,2018,0,0,1,0,1,1,0
Fall,50,MALE,16,3.625,125,0.158,12,Thu,Introductory,2018,0,0,1,0,1,1,0
Fall,39,MALE,12,2,134,-0.268,13,Thu,Advanced,2020,0,1,0,0,1,1,0
Fall,68,MALE,16,2.312,46,-0.423,14,Thu,Introductory,2017,1,0,0,0,1,0,1
Fall,28,FEMALE,19,4,133,0,15,Thu,Intermediate,2018,0,0,0,0,1,0,1
Fall,17,FEMALE,14,2.545,125,-0.318,16,Thu,Introductory,2018,0,0,1,0,1,0,1
Fall,33,MALE,13,2.846,132,0.374,17,Thu,Introductory,2019,0,1,1,0,1,0,1
Fall,67,FEMALE,13,4,124,0,12,Thu,Introductory,2021,0,1,0,0,1,0,1
Fall,61,FEMALE,21,3.235,122,-0.148,11,Thu,Introductory,2019,0,1,0,0,1,0,1
Fall,69,FEMALE,22,3.578,143,0.167,8,Thu,Introductory,2020,0,1,1,0,1,0,1
Fall,71,FEMALE,14,1.857,128,-0.92,8,Thu,Advanced,2017,0,0,0,0,1,0,1
Fall,88,MALE,16,3.812,123,0.527,8,Thu,Introductory,2020,0,1,1,0,1,0,1
Fall,88,MALE,16,2.769,125,-0.251,9,Thu,Introductory,2019,0,1,1,0,1,0,1
Fall,50,FEMALE,18,3.833,71,0.24,9,Thu,Introductory,2018,1,1,0,0,1,0,1
Fall,47,MALE,16,3,124,-0.192,9,Thu,Introductory,2020,0,1,1,0,1,0,1
Fall,38,MALE,16,2.562,126,-0.14,10,Thu,Advanced,2017,0,0,0,0,1,0,1
Fall,125,MALE,17,3.647,132,-0.122,11,Thu,Introductory,2020,0,1,1,0,1,0,1
Fall,33,FEMALE,16,4,126,0,11,Thu,Introductory,2019,0,1,1,0,1,0,1
Fall,42,MALE,16,2.8,109,0.041,12,Thu,Graduate,2021,0,1,1,0,1,0,1
Fall,101,FEMALE,18,2.533,127,-0.58,12,Thu,Introductory,2019,0,1,1,0,1,0,1
Fall,41,FEMALE,12,3,128,-0.095,11,Thu,Introductory,2018,0,0,1,0,1,0,1
Fall,116,FEMALE,12,0,48,-2.636,10,Thu,Intermediate,2017,1,0,0,0,1,0,1
Fall,72,FEMALE,16,3.812,132,0.135,11,Thu,Introductory,2020,0,1,1,0,1,0,1
Fall,75,FEMALE,16,2.916,79,-0.008,11,Thu,Introductory,2018,0,0,1,0,1,0,1
Fall,160,MALE,13,3.1,163,0.991,10,Thu,Introductory,2017,0,0,1,0,1,0,1
Fall,72,FEMALE,12,2.333,170,-0.372,8,Thu,Introductory,2020,0,1,1,0,1,0,1
Fall,151,FEMALE,16,2.769,144,-0.085,9,Thu,Introductory,2018,0,0,1,0,1,0,1
Fall,71,MALE,15,2.6,125,0.076,10,Thu,Introductory,2019,0,1,1,0,1,0,1
Fall,111,MALE,14,2.785,131,-0.364,11,Thu,Introductory,2018,0,0,1,0,1,0,1
Fall,36,MALE,16,0.25,60,-1.541,11,Thu,Introductory,2017,1,0,1,0,1,0,1
Fall,19,FEMALE,17,3.47,145,0.579,12,Thu,Introductory,2020,0,1,1,0,1,0,1
Fall,106,MALE,0,0,143,-3.117,13,Thu,Introductory,2018,0,0,1,0,1,0,1
Fall,51,FEMALE,15,2,82,-0.328,8,Thu,Introductory,2017,0,0,1,0,1,0,1
Fall,69,FEMALE,18,3.187,141,-0.037,9,Thu,Introductory,2020,0,1,1,0,1,0,1
Fall,74,MALE,16,3.923,137,0.168,8,Thu,Introductory,2018,0,0,1,0,1,0,1
Fall,62,FEMALE,17,3.583,147,-0.218,8,Thu,Introductory,2018,0,0,1,0,1,0,1
Fall,65,FEMALE,12,2.222,125,-0.431,1,Fri,Introductory,2020,0,1,1,0,1,0,0
Fall,85,FEMALE,14,4,176,0.375,2,Fri,Introductory,2020,0,1,1,0,1,0,0
Fall,27,MALE,17,3.235,122,0.061,3,Fri,Introductory,2019,0,1,0,0,1,0,0
Fall,78,FEMALE,17,3,130,-0.336,4,Fri,Introductory,2018,0,0,1,0,1,0,0
Fall,230,MALE,17,2.294,139,-0.083,5,Fri,Introductory,2018,0,0,1,0,1,0,0
Fall,12,FEMALE,16,3.769,129,0.192,6,Fri,Introductory,2020,0,1,1,0,1,0,0
Fall,77,MALE,14,2.785,131,-0.364,7,Fri,Introductory,2018,0,0,1,0,1,0,0
Fall,112,FEMALE,16,2.875,123,0.217,8,Fri,Introductory,2020,0,1,0,0,1,0,0
Fall,154,FEMALE,13,3.25,150,-0.358,8,Fri,Graduate,2020,0,1,1,0,1,0,0
Fall,79,MALE,15,2.428,111,-0.25,7,Fri,Introductory,2021,0,1,0,0,1,0,0
Fall,58,FEMALE,19,2.75,140,0.238,8,Fri,Intermediate,2017,0,0,0,0,1,0,0
Fall,37,FEMALE,15,3.466,30,0.066,8,Fri,Intermediate,2017,1,0,0,0,1,0,0
Fall,42,MALE,21,2.266,25,0.984,8,Fri,Introductory,2018,1,0,1,0,1,0,0
Fall,168,MALE,13,3.538,124,0.175,9,Fri,Intermediate,2018,0,0,0,1,1,0,0
Fall,48,MALE,16,3.692,122,0.362,10,Fri,Introductory,2020,0,1,1,0,1,0,0
Fall,48,MALE,17,2.882,126,0.032,11,Fri,Introductory,2020,0,1,1,0,1,0,0
Fall,129,FEMALE,12,2.333,170,-0.372,8,Fri,Introductory,2020,0,1,1,0,1,1,0
Fall,75,FEMALE,9,4,115,0.059,9,Fri,Introductory,2021,0,1,1,0,1,1,0
Fall,56,MALE,16,3.076,123,-0.041,9,Fri,Introductory,2020,0,1,1,0,1,1,0
Fall,38,MALE,16,2.312,131,-0.25,7,Fri,Intermediate,2020,0,1,0,1,1,1,0
Fall,128,MALE,16,2.8,109,0.041,8,Fri,Graduate,2021,0,1,1,0,1,1,0
Fall,127,MALE,18,2.8,165,0.041,5,Fri,Introductory,2019,0,1,1,0,1,1,0
Fall,33,MALE,19,3.625,126,0.131,6,Fri,Introductory,2018,0,0,1,0,1,1,0
Fall,72,MALE,9,1,160,-1.719,3,Fri,Introductory,2020,0,1,1,0,1,1,0
Fall,82,FEMALE,9,4,115,0.059,4,Fri,Introductory,2021,0,1,1,0,1,1,0
Fall,69,MALE,16,2.812,122,0.041,5,Fri,Intermediate,2018,0,0,0,1,1,1,0
Fall,71,FEMALE,24,3.4,153,-0.031,6,Fri,Intermediate,2020,0,1,0,0,1,1,0
Fall,53,FEMALE,14,3.625,144,0.015,6,Fri,Intermediate,2018,0,1,0,1,1,1,0
Fall,86,FEMALE,16,3.062,128,-0.139,7,Fri,Introductory,2020,0,1,1,0,1,1,0
Fall,142,MALE,14,3.428,124,0.401,1,Sun,Advanced,2018,0,0,0,0,1,0,1
Fall,124,MALE,15,1.9,59,-0.117,2,Sun,Introductory,2018,1,1,0,0,1,0,1
Fall,123,MALE,15,0.8,35,-0.616,3,Sun,Introductory,2017,1,0,0,0,1,0,1
Fall,141,FEMALE,19,3.769,125,-0.006,4,Sun,Introductory,2018,0,0,0,0,1,0,1
Fall,98,FEMALE,12,0,48,-2.636,5,Sun,Intermediate,2017,1,0,0,0,1,0,1
Fall,163,FEMALE,16,4,122,0,6,Sun,Advanced,2018,0,0,0,0,1,0,1
Fall,115,FEMALE,14,3.625,144,0.015,7,Sun,Advanced,2018,0,1,0,0,1,0,1
Fall,46,FEMALE,12,3.75,46,-0.18,8,Sun,Advanced,2019,1,1,0,0,1,0,1
Fall,115,MALE,18,4,143,0.278,9,Sun,Introductory,2018,0,0,1,0,1,0,1
Fall,91,MALE,11,3.4,126,-0.083,10,Sun,Advanced,2018,0,0,0,0,1,0,1
Fall,84,FEMALE,17,3,130,-0.336,11,Sun,Introductory,2018,0,0,1,0,1,0,1
Fall,18,FEMALE,19,4,131,0.046,12,Sun,Advanced,2018,0,0,0,0,1,0,1
Fall,83,FEMALE,14,3.357,123,-0.319,13,Sun,Intermediate,2018,0,0,0,0,1,0,1
Fall,58,MALE,13,2.846,15,0.196,13,Sun,Advanced,2018,0,0,0,0,1,0,1
Fall,104,MALE,13,3.076,56,0.03,13,Sun,Introductory,2017,1,0,0,0,1,0,1
Fall,55,MALE,19,3,173,0.087,14,Sun,Introductory,2020,0,1,1,0,1,0,1
Fall,46,FEMALE,14,2.928,151,-0.394,14,Sun,Advanced,2018,0,0,0,0,1,0,1
Fall,46,FEMALE,17,3.764,132,-0.096,15,Sun,Advanced,2018,0,0,0,0,1,0,1
Fall,92,MALE,12,3.222,44,0.801,7,Sun,Introductory,2018,1,0,1,0,1,0,1
Fall,70,FEMALE,12,2.333,170,-0.372,6,Sun,Introductory,2020,0,1,1,0,1,0,1
Fall,92,MALE,12,3.5,173,0.196,1,Mon,Introductory,2018,0,0,1,0,0,0,0
Fall,68,FEMALE,12,3,128,-0.095,2,Mon,Introductory,2018,0,0,1,0,0,0,0
Fall,154,FEMALE,18,3.133,125,-0.867,3,Mon,Introductory,2021,0,1,1,0,0,0,0
Fall,18,MALE,16,3.538,129,-0.038,4,Mon,Introductory,2020,0,1,1,0,0,0,0
Fall,60,MALE,14,1.928,122,-1.092,4,Mon,Introductory,2019,0,1,0,0,0,0,0
Fall,51,MALE,15,3.4,128,-0.042,5,Mon,Advanced,2017,0,0,0,0,0,0,0
Fall,100,MALE,12,2.25,136,-0.47,6,Mon,Introductory,2020,0,1,1,0,0,0,0
Fall,37,FEMALE,3,4,128,0.955,6,Mon,Intermediate,2017,0,0,0,0,0,0,0
Fall,55,MALE,14,3.2,131,0.245,7,Mon,Intermediate,2018,0,0,1,0,0,0,0
Fall,16,MALE,16,2.714,132,0.033,5,Mon,Introductory,2019,0,1,1,0,0,0,0
Fall,50,MALE,16,3.076,128,0.39,5,Mon,Intermediate,2018,0,0,0,0,0,0,0
Fall,46,FEMALE,19,3.25,141,-0.397,6,Mon,Intermediate,2018,0,0,0,0,0,0,0
Fall,44,MALE,16,3.307,125,0.094,7,Mon,Intermediate,2018,0,0,0,0,0,0,0
Fall,85,FEMALE,14,3.214,47,-0.25,6,Mon,Introductory,2017,1,0,0,0,0,0,0
Fall,84,FEMALE,12,2.166,44,-0.627,7,Mon,Introductory,2017,1,0,0,0,0,0,0
Fall,46,MALE,15,3.6,122,-0.08,8,Mon,Intermediate,2019,0,1,0,0,0,0,0
Fall,153,FEMALE,15,4,122,0.04,9,Mon,Introductory,2018,0,0,0,0,0,0,0
Fall,42,MALE,16,3.625,125,0.158,9,Mon,Introductory,2018,0,0,1,0,0,1,0
Fall,45,MALE,16,3.076,128,0.39,10,Mon,Introductory,2018,0,0,1,0,0,1,0
Fall,57,MALE,15,3,119,-0.105,11,Mon,Introductory,2020,0,1,0,0,0,1,0
Fall,60,FEMALE,17,4,142,0.189,8,Mon,Intermediate,2018,0,1,0,0,0,1,0
Fall,131,FEMALE,16,3.562,135,0.371,9,Mon,Intermediate,2018,0,0,0,0,0,1,0
Fall,113,FEMALE,17,2.8,162,0.234,10,Mon,Introductory,2018,0,1,0,0,0,1,0
Fall,22,MALE,14,3.2,131,0.245,11,Mon,Intermediate,2018,0,0,1,0,0,1,0
Fall,7,MALE,19,3.769,122,0.805,12,Mon,Introductory,2020,0,1,1,0,0,1,0
Fall,6,MALE,16,2.812,122,-0.197,13,Mon,Introductory,2020,0,1,1,0,0,1,0
Fall,34,FEMALE,17,3.294,134,0.08,14,Mon,Introductory,2018,0,0,1,0,0,1,0
Fall,144,FEMALE,16,3.25,127,0.009,10,Mon,Advanced,2017,0,0,0,0,0,1,0
Fall,46,FEMALE,20,3.058,146,-0.382,8,Mon,Intermediate,2020,0,1,0,0,0,1,0
Fall,79,MALE,3,4,137,0.863,6,Mon,Introductory,2017,0,0,1,0,0,1,0
Fall,17,FEMALE,18,3.823,155,0.069,7,Mon,Introductory,2020,0,1,1,0,0,1,0
Fall,79,FEMALE,12,3.666,139,0.462,8,Mon,Introductory,2020,0,1,1,0,0,1,0
Fall,89,MALE,12,4,134,0.782,9,Mon,Advanced,2017,0,0,0,0,0,1,0
Fall,98,FEMALE,17,3.058,128,-0.175,10,Mon,Introductory,2021,0,1,1,0,0,1,0
Fall,41,MALE,13,3.769,128,0.181,9,Mon,Introductory,2020,0,1,1,0,0,1,0
Fall,39,FEMALE,19,3,58,0.322,10,Mon,Intermediate,2018,1,1,0,0,0,1,0
Fall,134,FEMALE,13,3.461,122,0.057,11,Mon,Intermediate,2017,0,0,0,0,0,1,0
Fall,38,FEMALE,16,3.812,126,0.677,12,Mon,Intermediate,2020,0,1,0,0,0,1,0
Fall,137,MALE,12,2,159,-0.712,13,Mon,Introductory,2021,0,1,0,0,0,1,0
Fall,48,FEMALE,13,2.769,122,-0.421,14,Mon,Advanced,2019,0,1,0,0,0,1,0
Fall,17,FEMALE,17,3.117,124,-0.883,14,Mon,Introductory,2021,0,1,1,0,0,1,0
Fall,13,MALE,16,3.437,123,-0.159,15,Mon,Introductory,2020,0,1,1,0,0,1,0
Fall,41,FEMALE,12,2.5,89,-0.817,16,Mon,Introductory,2017,0,0,1,0,0,1,0
Fall,65,FEMALE,15,3.8,141,-0.033,17,Mon,Introductory,2021,0,1,1,0,0,1,0
Fall,65,FEMALE,21,3.666,139,0.066,18,Mon,Introductory,2020,0,1,1,0,0,1,0
Fall,64,FEMALE,21,3.833,127,0.254,19,Mon,Introductory,2020,0,1,1,0,0,1,0
Fall,119,FEMALE,20,4,140,0.03,20,Mon,Introductory,2020,0,1,0,0,0,1,0
Fall,109,FEMALE,21,3.833,147,0.157,21,Mon,Introductory,2020,0,1,0,0,0,1,0
Fall,64,FEMALE,12,3,169,0.274,20,Mon,Introductory,2018,0,0,1,0,0,1,0
Fall,35,FEMALE,17,4,150,0,19,Mon,Introductory,2018,0,0,1,0,0,1,0
Fall,57,FEMALE,24,3.4,153,-0.031,15,Mon,Intermediate,2020,0,1,0,0,0,1,0
Fall,34,FEMALE,16,2.615,125,-0.393,15,Mon,Intermediate,2020,0,1,0,0,0,1,0
Fall,28,FEMALE,15,2.466,123,-0.418,16,Mon,Introductory,2020,0,1,0,0,0,1,0
Fall,43,FEMALE,19,3.842,145,-0.091,17,Mon,Introductory,2018,0,0,0,0,0,1,0
Fall,73,FEMALE,12,1.666,138,-1.167,14,Mon,Introductory,2020,0,1,1,0,0,1,0
Fall,44,FEMALE,12,2.5,24,-0.125,15,Mon,Intermediate,2017,1,0,0,0,0,1,0
Fall,76,FEMALE,13,3.769,107,0.103,16,Mon,Introductory,2021,0,1,0,0,0,1,0
Fall,35,MALE,17,3.529,145,-0.232,17,Mon,Introductory,2020,0,1,1,0,0,1,0
Fall,106,MALE,16,2.687,138,-0.335,18,Mon,Introductory,2018,0,0,1,0,0,1,0
Fall,63,FEMALE,20,3.588,148,0.117,18,Mon,Introductory,2021,0,1,0,0,0,1,0
Fall,108,MALE,16,2.875,0,-0.442,14,Mon,Introductory,2018,0,1,1,0,0,1,0
Fall,50,MALE,15,3.5,89,-0.085,14,Mon,Advanced,2018,0,0,0,0,0,1,0
Fall,354,MALE,16,2.8,23,0.236,13,Mon,Intermediate,2018,0,0,0,0,0,1,0
Fall,50,MALE,15,2.25,137,-0.472,13,Mon,Advanced,2018,0,0,0,0,0,1,0
Fall,59,MALE,16,3.076,123,-0.041,13,Mon,Introductory,2020,0,1,1,0,0,1,0
Fall,59,MALE,16,3.769,107,0.15,14,Mon,Introductory,2021,0,1,1,0,0,1,0
Fall,56,MALE,16,3.25,122,0.406,15,Mon,Introductory,2020,0,1,1,0,0,1,0
Fall,56,MALE,16,3.437,123,0.104,16,Mon,Introductory,2020,0,1,1,0,0,1,0
Fall,48,MALE,16,2.384,134,-0.43,15,Mon,Introductory,2020,0,1,1,0,0,1,0
Fall,61,MALE,16,4,125,0.381,16,Mon,Advanced,2019,0,1,0,0,0,1,0
Fall,90,MALE,19,3.812,126,-0.074,12,Mon,Introductory,2019,0,1,0,0,0,1,0
Fall,56,MALE,16,2,31,0.072,13,Mon,Introductory,2017,1,0,0,0,0,1,0
Fall,136,FEMALE,18,3.823,155,0.069,14,Mon,Introductory,2020,0,1,1,0,0,1,0
